,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.03492467563106949,0.0,3.393334645835717,-0.0458926570925684,0.08081733272363789
1,1,0,0.009668602954519656,0.1,1.6734984087932603,-0.038825574714670255,0.04849417766918991
2,0,2,0.06928324847102774,0.0,5.975828221795067,-0.03631663245556547,0.1055998809265932
3,2,0,0.043968924365867856,0.0,3.53432483572659,-0.03499869839707306,0.07896762276294092
4,0,3,0.021969433711888087,0.0,3.67156484174803,-0.03346630295994888,0.05543573667183697
5,3,0,0.023774434847378068,0.1,1.6718019786035896,-0.026399193559354626,0.050173628406732694
6,1,2,0.10942014049661042,0.0,5.693221222027174,-0.03160048655236891,0.14102062704897933
7,2,1,0.11179677077378347,0.0,8.083551764425225,-0.034944422619038094,0.14674119339282157
8,1,3,0.02096010170146645,0.0,4.035710767213342,-0.03265457711951094,0.05361467882097739
9,3,1,0.03536043605942307,0.05,3.288341729165932,-0.025390095893252786,0.06075053195267586
10,2,3,0.020191488528046975,0.0,4.154331042000448,-0.028998415519511857,0.04918990404755883
11,3,2,0.01225482566533076,0.05,1.5823391450087585,-0.020484856826451337,0.03273968249178209
