,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,-0.045799160844476994,1.0,-2.132450273819775,-0.0065098152075032,-0.039289345636973796
1,1,0,-0.032556897080014746,1.0,-2.2191686804504966,-0.0075323083747112825,-0.025024588705303462
2,0,2,-0.018858062656723185,0.65,-0.7504534107735833,-0.006540747603876085,-0.0123173150528471
3,2,0,-0.027914591431373648,0.95,-1.6423753745519787,-0.011511611120132215,-0.016402980311241433
4,0,3,-0.019056175519061913,0.7,-0.5894002333340034,-0.008657664513097418,-0.010398511005964495
5,3,0,-0.020208657419322318,0.8,-0.8729548356347165,-0.008063073087881234,-0.012145584331441084
6,0,4,-0.02631470319491669,0.85,-1.236330571685093,-0.006542597436055453,-0.019772105758861236
7,4,0,-0.02378470303961011,0.85,-0.9861844701164854,-0.012704673915011955,-0.011080029124598156
8,0,5,-0.03323399178887554,1.0,-2.1243022968715928,-0.004362531787381907,-0.028871460001493633
9,5,0,-0.012468297046349885,0.55,-0.3130164172667354,-0.008883925894338219,-0.0035843711520116665
10,0,6,-0.004797543512659264,0.45,0.05765525920793706,-0.005911826779943352,0.0011142832672840887
11,6,0,0.017796424801677535,0.15,1.2322911683969981,-0.003275143051883367,0.021071567853560902
12,1,2,-0.015412582774128047,0.75,-0.9226854074752974,0.0008574990677454375,-0.016270081841873486
13,2,1,-0.010165531579563236,0.6,-0.5760767453738515,0.0029153319870682147,-0.013080863566631452
14,1,3,0.010532318280735975,0.15,1.0337412887995063,-0.006791608848045727,0.017323927128781703
15,3,1,-0.003952200896679692,0.25,0.7942249156458447,-0.01526184532625956,0.011309644429579869
16,1,4,-0.006866490478359744,0.55,-0.2129488007687819,-0.0037969038908340245,-0.003069586587525719
17,4,1,-0.018305486977462593,0.8,-0.8408274896903084,-0.0050038229039567565,-0.013301664073505836
18,1,5,0.028486803252598225,0.0,2.2699007331171517,-0.00714476609184862,0.03563156934444685
19,5,1,0.008107687033458433,0.1,1.0768806638652368,-0.00588190204223118,0.013989589075689613
20,1,6,-0.020218851913125224,0.95,-1.3412694051784781,-0.002239078690370477,-0.017979773222754746
21,6,1,-0.016178142376544358,0.65,-0.6639584328651208,-0.006078546459606415,-0.010099595916937942
22,2,3,-0.003740073075654049,0.6,-0.3887133301279379,0.0029033908634799265,-0.006643463939133976
23,3,2,-0.010389786201251638,0.7,-0.7758031227624088,0.0026639277194791646,-0.013053713920730802
24,2,4,-0.021104774336826004,0.95,-1.7790063363897979,-0.002637568640843324,-0.01846720569598268
25,4,2,-0.004659625855486738,0.35,-0.0502708076005488,-0.0036032428956158657,-0.0010563829598708718
26,2,5,-0.004972528043510227,0.65,-0.31755991264544914,0.001012979245255252,-0.0059855072887654796
27,5,2,0.022281005286014732,0.15,1.2870402836393078,-0.0001991095607490001,0.02248011484676373
28,2,6,-0.006408877802546176,0.65,-0.5767938921936872,0.0013083976803869746,-0.00771727548293315
29,6,2,0.005248943230718339,0.45,0.07964780493235736,0.003929082186972454,0.0013198610437458848
30,3,4,-0.012199262054359394,0.6,-0.5181933214148275,-0.0023726948632302623,-0.009826567191129131
31,4,3,-0.02269421101318292,0.95,-1.2133355437408784,-0.001835790652383995,-0.020858420360798925
32,3,5,0.024693108198356573,0.1,1.8254995997409904,-0.0058995816240948965,0.030592689822451467
33,5,3,-0.004209636765318603,0.35,0.1433327067697283,-0.007229432885728593,0.00301979612040999
34,3,6,-0.008472682302384182,0.65,-0.24347460629825388,-0.0046128782230087095,-0.003859804079375473
35,6,3,-0.011648970554421378,0.7,-0.6439134267871556,-0.00035884522491094197,-0.011290125329510436
36,4,5,0.00010385703075455055,0.45,-0.00443974784617618,0.00018400671485236942,-8.014968409781887e-05
37,5,4,-0.006163269036457919,0.8,-0.7778002880970991,0.004558103708219874,-0.010721372744677793
38,4,6,-0.014423194874875644,0.8,-1.0616266828429168,-0.00023885113091857147,-0.014184343743957073
39,6,4,-0.00857903952595862,0.75,-0.37417168556282776,-0.0021544417067177026,-0.006424597819240918
40,5,6,-0.014698864197615347,0.85,-1.161515008582878,0.004813946829715765,-0.01951281102733111
41,6,5,-0.01628746373284029,0.8,-1.0269050316134176,0.0023830803797637136,-0.018670544112604003
