,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,-0.008478962649117072,0.25,0.5001729661088958,-0.015723799402723348,0.007244836753606276
1,1,0,-0.03222710397106754,0.9,-1.211668705437913,-0.015960749658037753,-0.016266354313029786
2,0,2,-0.03857255118180136,0.9,-1.4593077704643096,-0.013919968825542962,-0.0246525823562584
3,2,0,-0.039793798622766996,0.9,-1.272513744320606,-0.014313796305059601,-0.025480002317707397
4,0,3,-0.030234872192153706,0.6,-0.4981388956337476,-0.02066329035922072,-0.009571581832932986
5,3,0,-0.03988658140382517,0.75,-0.773894422090794,-0.027140961220602965,-0.012745620183222207
6,0,4,-0.023629119020655676,0.55,-0.06192415610163792,-0.022823325203746393,-0.0008057938169092824
7,4,0,-0.03507866916111402,0.85,-1.1229724624997242,-0.0161913504582065,-0.018887318702907517
8,0,5,-0.015037438075216958,0.6,-0.01546098380024109,-0.014773809444707141,-0.00026362863050981636
9,5,0,-0.029393397861681603,0.65,-0.5708144273531292,-0.01775160201098811,-0.011641795850693491
10,1,2,-0.02443219339713254,0.9,-1.2056778158578163,-0.005300244849174129,-0.01913194854795841
11,2,1,-0.006148365156028568,0.5,-0.12979681092200987,-0.0038710061014247898,-0.002277359054603778
12,1,3,-0.01004847060524261,0.5,-0.1848339922455176,-0.006444846440851281,-0.0036036241643913284
13,3,1,-0.017249393689865222,0.6,-0.4657360090074142,-0.00991708885342384,-0.007332304836441383
14,1,4,-0.007510436162003753,0.5,0.15364837360756084,-0.009177939270481095,0.0016675031084773424
15,4,1,0.015283263109956202,0.2,0.47735531779794094,0.00601424995431159,0.009269013155644611
16,1,5,-0.0072211978305642965,0.65,-0.4730699538866035,0.00027543608454079217,-0.007496633915105089
17,5,1,-0.00981247028059773,0.8,-0.7174547224751059,0.0019044949972784053,-0.011716965277876135
18,2,3,-0.02064231232855418,0.65,-0.38775291397052664,-0.012912939716496496,-0.007729372612057684
19,3,2,-0.02619073871237143,0.5,-0.20746784448888622,-0.021877516195175438,-0.004313222517195993
20,2,4,0.011144399569468444,0.05,2.2408144092407656,-0.013813978044123898,0.02495837761359234
21,4,2,0.0015035706033503793,0.15,0.5832968874887775,-0.011117524476857831,0.01262109508020821
22,2,5,-0.02166115472708663,0.8,-1.0149518539214242,-0.0008003170954805627,-0.020860837631606066
23,5,2,-0.026403095129430287,0.95,-1.311326318993747,-0.0048283784701436796,-0.02157471665928661
24,3,4,-0.028278669673759804,0.75,-0.7629523681126099,-0.018524351755366552,-0.009754317918393252
25,4,3,-0.033436356165066794,0.9,-1.2296629743969674,-0.014877520608480665,-0.018558835556586127
26,3,5,-0.011620659705231962,0.25,0.3809387050508293,-0.017716477523978535,0.006095817818746574
27,5,3,-0.0011945361048826264,0.25,0.5501252590752994,-0.011100037644817883,0.009905501539935257
28,4,5,0.0032440901491503915,0.25,0.9207363548085219,-0.010154926088172655,0.013399016237323046
29,5,4,-0.01026765802834051,0.5,-0.08191516790723538,-0.008698414428339785,-0.0015692436000007241
