,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,-0.01612296950830583,0.75,-0.8528880119407365,0.0006691480831692908,-0.01679211759147512
1,1,0,-0.0018739519079971068,0.45,0.0210999360128173,-0.002242558934381589,0.00036860702638448224
2,0,2,-0.020664425131533992,0.95,-1.4877055497974352,0.002307531371376026,-0.022971956502910017
3,2,0,-0.024449039465757938,1.0,-1.6617997284624542,0.00815207701356353,-0.03260111647932147
4,0,3,0.005607475633531145,0.25,0.6971035982346904,-0.0023357369098013113,0.007943212543332457
5,3,0,-0.006213813059407602,0.5,-0.059522273733165994,-0.0055149925857987505,-0.000698820473608852
6,0,4,0.04078795299335747,0.0,2.5534200432391825,0.003944688100805993,0.03684326489255148
7,4,0,0.05979416415215999,0.0,3.738285971405149,0.002633773888330704,0.05716039026382928
8,0,5,0.020627551646829723,0.1,1.5785682208761074,-0.002818634189977276,0.023446185836807
9,5,0,0.0009025266068074522,0.65,-0.12855151093702724,0.00280609093291031,-0.0019035643261028578
10,1,2,-0.030881374036976883,0.95,-1.3658568287218822,-0.011522470831437249,-0.019358903205539634
11,2,1,-0.028209869356542683,0.95,-1.6424978955151288,-0.007052804742456664,-0.021157064614086018
12,1,3,-0.030381767969270612,1.0,-1.8056581094036417,-0.005080317108234334,-0.02530145086103628
13,3,1,-0.028777859940885442,0.95,-1.2423690631659314,-0.010909156780814921,-0.01786870316007052
14,1,4,-0.012946394030804331,0.6,-0.5572153659068798,-0.0006257260900324857,-0.012320667940771846
15,4,1,-0.0030310532053290373,0.4,0.34009871944946785,-0.008242188641074422,0.005211135435745385
16,1,5,-0.011420055677035634,0.65,-0.48060840417576,-0.002935012445802676,-0.008485043231232958
17,5,1,-0.03593687699623693,1.0,-1.8390224658945198,-0.007263594744416712,-0.02867328225182022
18,2,3,-0.002000095233501753,0.25,0.5036911232228469,-0.008394498815420292,0.006394403581918539
19,3,2,-0.01933342966981977,0.85,-1.1241060648089332,-0.0029747361614761657,-0.016358693508343604
20,2,4,-0.002770581517508308,0.5,-0.2015221927995785,0.0008199167821518971,-0.003590498299660205
21,4,2,0.01310659242489498,0.1,1.201719181006472,-0.003839839991221794,0.016946432416116774
22,2,5,0.042059105856235846,0.0,2.398938003222591,-0.0011536965212725736,0.04321280237750842
23,5,2,0.008353635848713292,0.3,0.647125802344321,-0.0020858551717167994,0.010439491020430092
24,3,4,-0.006472967556340858,0.4,0.11546537308219722,-0.008514959723813376,0.002041992167472518
25,4,3,-0.016776598321378344,0.75,-0.8388416036883024,-0.0004828220435345587,-0.016293776277843786
26,3,5,0.00638617770325034,0.4,0.29817857361684147,0.001260770287141022,0.005125407416109317
27,5,3,-0.015233993935966694,0.5,-0.18593121867887244,-0.012055428901767029,-0.003178565034199665
28,4,5,0.023386271772418254,0.05,2.0162752638432,-0.005120062310864237,0.028506334083282493
29,5,4,-0.007555848368010931,0.55,0.09537867580551032,-0.008698679641648855,0.0011428312736379235
