,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.0057032116851467585,0.05,1.8989366404152115,-0.036432867592302,0.04213607927744876
1,1,0,-0.011681145131819726,0.05,1.3988851024129623,-0.04097124018009124,0.029290095048271514
2,0,2,0.0006741759583355211,0.0,2.9049746499436813,-0.04708369454981143,0.04775787050814695
3,2,0,-0.0237221863201853,0.05,2.0333401029938583,-0.05612125537446706,0.03239906905428176
4,0,3,0.05078086135786242,0.05,3.0798292830683502,-0.016203478337055665,0.06698433969491809
5,3,0,-0.011933586670940244,0.1,1.374710537311457,-0.030823409113324752,0.018889822442384508
6,0,4,-0.021849777327753728,0.35,0.3969591466137488,-0.03178786759562211,0.009938090267868384
7,4,0,-0.060473757104849035,0.9,-1.3146414337395043,-0.037151364406222506,-0.02332239269862653
8,1,2,-0.06058479075919765,0.75,-0.9759130449404122,-0.04222750116713223,-0.018357289592065416
9,2,1,-0.06724802431971044,0.8,-0.8348036057328652,-0.05087293270284463,-0.01637509161686581
10,1,3,0.03744399423948108,0.05,2.951318186155473,-0.02523388869556058,0.06267788293504166
11,3,1,-0.00693895211197626,0.0,2.419746489944782,-0.03615188305699648,0.02921293094502022
12,1,4,0.009272669403340927,0.05,1.6762795421070726,-0.02760400836182837,0.0368766777651693
13,4,1,-0.029245769507916908,0.25,0.37208684242951884,-0.0378438188289121,0.008598049320995192
14,2,3,-0.01013338863015667,0.15,1.0441685093921933,-0.03397833620645432,0.023844947576297647
15,3,2,-0.0366342068498251,0.2,0.5176383010056611,-0.04459213255545238,0.007957925705627276
16,2,4,-0.03186665013786172,0.3,0.7331436051187911,-0.04709658535758696,0.015229935219725245
17,4,2,-0.0605790085267679,0.6,-0.6582622700835786,-0.04872761233046889,-0.011851396196299005
18,3,4,-0.020297879694613385,0.25,0.7342149984778091,-0.031477344832119815,0.01117946513750643
19,4,3,-0.024785505198920088,0.75,-0.609987387447278,-0.013110864883939866,-0.011674640314980222
