,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.013948353037784215,0.15,1.456193422407113,0.005161991063892616,0.008786361973891599
1,1,0,0.020388888268010236,0.1,1.7767380208687,0.006682507285175593,0.013706380982834644
2,0,2,0.002666913707575036,0.4,-0.2766473242185529,0.0043112051925996275,-0.0016442914850245917
3,2,0,0.004627824122414856,0.4,-0.07470076457769055,0.005046458837426487,-0.0004186347150116308
4,0,3,0.009224642489309216,0.15,0.850211049459001,0.004565910644230945,0.004658731845078271
5,3,0,0.03466621376452273,0.0,22.174056038977003,0.0014954173766516892,0.03317079638787104
6,0,4,0.020608948480524334,0.0,5.838601509120545,0.002775338752463981,0.017833609728060352
7,4,0,0.023558901034831315,0.0,4.70147186609057,0.0036098375588849104,0.019949063475946403
8,0,5,0.0008749723226023893,0.75,-0.5906105973717668,0.005655331321380569,-0.00478035899877818
9,5,0,0.0022347903900514477,0.45,-0.13064512720180052,0.0028778318934741436,-0.0006430415034226959
10,1,2,7.974140276872498e-05,0.85,-0.6461709760833831,0.004129994724895369,-0.004050253322126644
11,2,1,0.0014359714800569565,0.55,-0.6016807432765512,0.004936263247505765,-0.0035002917674488085
12,1,3,0.01062368400562543,0.15,0.8976210473812869,0.0043075775979923795,0.006316106407633051
13,3,1,0.02174893001248537,0.0,4.347319909166009,0.0044891507881053335,0.017259779224380038
14,1,4,0.008521506603367687,0.2,0.4054956480357131,0.005562291343719062,0.002959215259648625
15,4,1,0.006432587068585026,0.2,0.47272371287545495,0.004064013087743025,0.002368573980842001
16,1,5,0.009562643741443699,0.2,0.8178359247151649,0.004583188282251443,0.004979455459192256
17,5,1,0.0008941735957363686,0.7,-0.75087263907182,0.004681644775608098,-0.0037874711798717296
18,2,3,0.01317681903470407,0.05,2.1796815277426265,0.004187803115441728,0.008989015919262343
19,3,2,0.011172764407344708,0.05,1.4180460509324078,0.0038891570674464354,0.007283607339898273
20,2,4,0.017655649888006438,0.0,5.390031442627892,0.0027899756653270323,0.014865674222679405
21,4,2,0.002469861603104169,0.4,-0.07896627446343497,0.002748988938881882,-0.00027912733577771303
22,2,5,0.0003965555539665172,0.8,-0.7299154613769101,0.005786762020948158,-0.005390206466981641
23,5,2,0.009490456439624435,0.2,0.3591922336698814,0.0060017718786963626,0.003488684560928073
24,3,4,0.017568211255613694,0.0,2.8504117508576186,0.004973357905743119,0.012594853349870575
25,4,3,0.0016218287673055592,0.5,-0.38586273724080966,0.0032138729921589067,-0.0015920442248533475
26,3,5,0.04799083564157901,0.05,3.93005169761306,0.0057423248896580435,0.042248510751920966
27,5,3,0.01808225197798118,0.0,4.077949708476744,0.0034354558962469894,0.014646796081734189
28,4,5,0.0147869559286768,0.1,1.7229206266402473,0.003860833345729467,0.010926122582947333
29,5,4,0.025027379137825653,0.05,2.7489386616303606,0.0042307639678454256,0.02079661516998023
