,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.002547887690177548,0.35,-0.3570727506158512,0.005268508564611295,-0.002720620874433747
1,1,0,3.192761456879329e-05,0.9,-0.7991305644152809,0.0055616679692740275,-0.005529740354705234
2,0,2,0.0077178403988276325,0.35,-0.15302068604378133,0.009744368612950364,-0.0020265282141227314
3,2,0,0.0003330103370835291,0.65,-0.7921471545351731,0.004896364413451078,-0.004563354076367549
4,0,3,0.005563851397035308,0.25,0.3909791404553289,0.0037881242077408553,0.0017757271892944529
5,3,0,0.0006232501142751714,0.75,-0.6387972818288903,0.004045085929640884,-0.0034218358153657123
6,1,2,0.003202146429266647,0.45,-0.2279812264954848,0.004316367641424311,-0.0011142212121576641
7,2,1,0.009595482947479306,0.15,0.28803937158930343,0.006477024083986026,0.0031184588634932797
8,1,3,3.795736186310817e-05,1.0,-0.9982833197529847,0.004671350406466506,-0.004633393044603398
9,3,1,6.8029217589448865e-06,0.95,-0.964118755877268,0.005220040912311047,-0.005213237990552102
10,2,3,3.6070813599048387e-06,1.0,-0.9949539980390508,0.004731866883521626,-0.004728259802161721
11,3,2,0.0006716656344839093,0.7,-0.832866880534618,0.00570097612938382,-0.0050293104948999105
