,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.0030417108863886426,0.45,-0.25353749048995133,0.004863107298735047,-0.0018213964123464047
1,1,0,0.004920742123407103,0.1,0.2331458740138783,0.0035703425332955737,0.001350399590111529
2,0,2,3.014682234289953e-07,1.0,-0.937796542458949,0.004920124098256872,-0.004919822630033443
3,2,0,0.001569260195801814,0.55,-0.5405286066456597,0.00622167187316555,-0.004652411677363736
4,0,3,0.00012536057937232839,0.9,-0.9437085750728843,0.004582441365830115,-0.0044570807864577865
5,3,0,0.001852725467844626,0.3,-0.11498438282571016,0.002564549273346012,-0.0007118238055013857
6,0,4,6.741611040078207e-05,0.9,-0.6810128936125375,0.003685541997887691,-0.003618125887486909
7,4,0,0.000536984551784444,0.5,-0.4547922359425452,0.002361379967925084,-0.00182439541614064
8,1,2,0.000516183115515383,0.55,-0.6238149217900979,0.003169147257488241,-0.002652964141972858
9,2,1,0.0009976730752356297,0.5,-0.5065266861718813,0.0042860844959736865,-0.003288411420738057
10,1,3,0.0008478253417690306,0.7,-0.6565473704646558,0.0036447692357254842,-0.0027969438939564537
11,3,1,0.0017110231313036824,0.5,-0.37977434096275425,0.002863589470596635,-0.0011525663392929527
12,1,4,0.0019941962593988958,0.45,-0.2806833519484214,0.00495972528370918,-0.0029655290243102844
13,4,1,0.0008998799552389532,0.55,-0.5838766437359187,0.004005052179385981,-0.003105172224147028
14,2,3,0.0014835307937549668,0.6,-0.5458596539297895,0.006101832729980669,-0.004618301936225703
15,3,2,0.0012025874253359615,0.65,-0.6716291751687936,0.005162959504301279,-0.003960372078965317
16,2,4,0.0001657997464119298,0.75,-0.723180982818703,0.003837857197013084,-0.003672057450601154
17,4,2,3.0069624731101015e-05,0.95,-0.761449740649977,0.006497940038563214,-0.006467870413832113
18,3,4,0.0005711407421411675,0.8,-0.7823427009802489,0.006134306919657906,-0.005563166177516739
19,4,3,0.010278718223008914,0.15,1.1011531416255613,0.004762460893127161,0.005516257329881753
