,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.4190302457246844,0.11937782151947915,0.0,35.2062500654557,-0.01816125612342856
1,0,2,0.6008169286013896,0.17116715750295344,0.0,36.698602102915025,-0.024710451647883325
2,0,3,0.7513340249135787,0.21404807896987912,0.0,54.66603111869652,-0.019617944552123713
3,0,4,0.8076524539530832,0.2300926758426136,0.0,49.94016764447036,-0.0195158390819679
4,0,5,1.0397577269771139,0.2962173103755534,0.0,40.598229244262505,-0.020797552425772813
5,1,2,0.5916177835658747,0.16626974862457294,0.0,24.85470750201763,-0.02017507476734761
6,1,3,0.3377375344299134,0.09491860540816893,0.0,20.800436061613713,-0.025053430196437843
7,1,4,0.5531052457046375,0.1554460882023212,0.0,35.75969435830374,-0.024696224861761484
8,1,5,0.568181339249425,0.15968311141826255,0.0,28.65516154367917,-0.026566347990702475
9,2,3,0.4707367573328387,0.1284792101043043,0.0,33.68062337699655,-0.022952866328599962
10,2,4,0.8219242610994151,0.2298899684997568,0.0,54.61553287983566,-0.019224214346794312
11,2,5,0.7722134544470887,0.21695029065877816,0.0,49.61144147674924,-0.019184159637124144
12,3,4,0.7265517895063001,0.20321454896540966,0.0,41.54271738720934,-0.014999541725404608
13,3,5,0.8755895593638439,0.24599339510056836,0.0,47.436681646019544,-0.02103244852030297
14,4,5,1.1048730994894633,0.3104096913811651,0.0,62.50562542144927,-0.024019704799359953
