,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.3710933032473971,0.09524969010108945,0.0,20.517550166897212,-0.01406192704944038
1,0,2,0.24291812081866926,0.06235056123470896,0.0,15.019155646724496,-0.006128196055712509
2,0,3,0.05589153281024828,0.016406234767049385,0.0,4.676182631976441,-0.01976713728769024
3,0,4,0.07050586971861073,0.01809696424655856,0.0,4.548375821601256,-0.019061613564347234
4,0,5,0.33961570858747514,0.09149866927612015,0.0,20.223411571148663,-0.02526934526509068
5,1,2,0.40596388054963395,0.10412671863477889,0.0,38.02497568563358,-0.012463852601190161
6,1,3,0.16687270774171736,0.04898331968669572,0.0,10.433791964741824,-0.016362186946182123
7,1,4,0.19716690576858387,0.05050548930012739,0.0,21.81899571352791,-0.018400990286525733
8,1,5,0.47338569518207496,0.12753874472904256,0.0,33.11187037221562,-0.027665417322921604
9,2,3,0.1278241491102241,0.03752112160388159,0.0,12.053050330635047,-0.021151411800269006
10,2,4,0.11553591033119304,0.029634102450152147,0.0,14.482837460606145,-0.013946723921340887
11,2,5,0.3228723777239857,0.08698771040548688,0.0,24.785479766711134,-0.017534890008296156
12,3,4,0.37503477481898617,0.11008659544866856,0.0,34.7821861242741,-0.02454814172798825
13,3,5,0.22007836033113115,0.06460114914003173,0.0,13.362144570149438,-0.026665217524061903
14,4,5,0.5152818581093772,0.13882633555211632,0.0,40.047762958112735,-0.02761871082839935
