,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.7513454819352656,0.20630040524069232,0.0,42.27667261064869,-0.02143863371195174
1,0,2,0.7191477242709254,0.20783872625366623,0.0,87.19179768647709,-0.030123127174017394
2,0,3,0.3853382349526715,0.1145379319645667,0.0,21.315858616392788,-0.02516688798838742
3,0,4,0.48483046901080495,0.13302531862837028,0.0,31.88442358415012,-0.019034988445280333
4,0,5,0.3958080367699921,0.10859979636680896,0.0,34.321175304784425,-0.0230003870587455
5,1,2,0.7359981597063419,0.21270862004533067,0.0,35.02364411699917,-0.01888279861202231
6,1,3,0.342373734575145,0.10176716442903483,0.0,21.396708426753406,-0.0189786393878979
7,1,4,0.5823064663144635,0.15988658062536873,0.0,23.15056046748572,-0.014711762750925495
8,1,5,0.5461398097300938,0.14995613439397812,0.0,28.98212974239862,-0.018116460464678186
9,2,3,0.5098717835306532,0.1515542823303249,0.0,43.420051967742474,-0.03451620105378406
10,2,4,0.5281530759244291,0.15263993594414152,0.0,34.251728088182155,-0.025970084671665818
11,2,5,0.5992340868021024,0.17318284564550493,0.0,33.725799836466805,-0.020089496747991386
12,3,4,0.6125061455908698,0.18206131877928677,0.0,46.83793711312464,-0.02494250299181413
13,3,5,0.7502881765788709,0.2230156478849407,0.0,38.52517724508922,-0.028034920876068004
14,4,5,0.6834294482369305,0.18369406878925226,0.0,38.78363275865805,-0.014496460222255526
