,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.9100532982518139,0.28230144064688106,0.0,53.669615249357044,-0.03356414818751321
1,0,2,0.5368680866737563,0.16653819572598194,0.0,34.74640407085526,-0.03987210103526388
2,0,3,0.41661035128029233,0.1292338619955057,0.0,23.036907313428674,-0.024445422776354954
3,0,4,0.32803645837274154,0.10175795743086412,0.0,18.243455467996746,-0.021643249674707165
4,0,5,0.41713977988004913,0.12939809243862163,0.0,34.95636541301059,-0.030025673651832417
5,0,6,0.5664739563821346,0.1757220310973103,0.0,41.948023392325204,-0.04279178771844596
6,0,7,0.5114713630580727,0.1586600509204078,0.0,25.775875199529864,-0.020757584599789557
7,0,8,0.42110405503494697,0.13062782325713312,0.0,20.618510419084203,-0.02369535785191248
8,1,2,0.4826565052497056,0.1402267834904612,0.0,32.246788497505015,-0.031457881521153655
9,1,3,0.3900123281908856,0.11331075766924487,0.0,24.297918121717064,-0.023177735894194786
10,1,4,0.36756304057405487,0.10678853874145526,0.0,14.817885469001022,-0.013530525245162517
11,1,5,0.3500862595371874,0.10171098821864791,0.0,24.412174128213536,-0.023132251213375633
12,1,6,0.5075181327999401,0.1513887201150614,0.0,34.877935421099224,-0.03011910657787258
13,1,7,0.43284406779435436,0.1257547152468768,0.0,27.033794341937316,-0.01536460042835137
14,1,8,0.45602117113568674,0.1324883873653115,0.0,26.787473264694572,-0.02895950998241683
15,2,3,0.9053650165003919,0.2571533397205635,0.0,76.75323308014173,-0.030332914144705868
16,2,4,0.6594249307870115,0.18729829423093025,0.0,43.04087976216411,-0.02441882040763259
17,2,5,0.7529000451599401,0.21384829053482415,0.0,43.37506015274507,-0.022291486420599728
18,2,6,1.1882173679737296,0.35443601899232696,0.0,73.8216910046909,-0.04058519287064608
19,2,7,1.1293353441197533,0.32076825381151747,0.0,56.06478112433522,-0.022809819555781763
20,2,8,0.8612374053172109,0.24873003578928518,0.0,37.100191194914,-0.02830026285135463
21,3,4,0.5303138379054806,0.14167618986642044,0.0,42.86843704121948,-0.017413510185375757
22,3,5,0.6955969435510179,0.18015684297285373,0.0,66.98578454291695,-0.022386914468611786
23,3,6,0.9014294855735008,0.26888941946187467,0.0,79.73278080796146,-0.029710017281365485
24,3,7,0.8376106763125168,0.21904911653311504,0.0,67.52987839165759,-0.015467012420411087
25,3,8,0.7821380647632488,0.22588571703881313,0.0,50.562045295962726,-0.0212151729549817
26,4,5,0.5613260422963382,0.14996126682162236,0.0,33.361127446314,-0.016422809632632297
27,4,6,0.9251812664562848,0.2759743913592541,0.0,57.70550863366474,-0.023997240446958168
28,4,7,0.7164018931575402,0.19139061321975318,0.0,35.997652133085786,-0.007393452998166294
29,4,8,0.5538632992962711,0.15995872613729825,0.0,36.7249867182734,-0.022227062290091616
30,5,6,0.7958836751232461,0.23740592335619065,0.0,85.83567303541997,-0.03282229100901719
31,5,7,0.7211114568528503,0.18858263392835398,0.0,54.5786801418052,-0.015204112670344294
32,5,8,0.8950157477379621,0.25848540436401823,0.0,44.81348514149676,-0.024068380379674535
33,6,7,1.1263149071716914,0.3359709953662895,0.0,53.06666584401114,-0.022397664984914068
34,6,8,0.8698834639222817,0.2594794860351558,0.0,39.80194052101848,-0.03574561047141387
35,7,8,0.7830663875878745,0.22615382170770884,0.0,35.20380942090281,-0.009842453894842063
