,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.8812633027680867,0.23440539169183705,0.0,60.97476568206751,-0.013980130733068741
1,0,2,0.3847337625102307,0.10399214265486684,0.0,29.667983966440474,-0.015537460659763802
2,0,3,0.5004395596099354,0.13380806521549107,0.0,34.6241317285592,-0.015148057832052642
3,0,4,0.6472776109097778,0.1789939117390604,0.0,49.08993203783489,-0.018243348483852406
4,0,5,0.8179315390887156,0.2148832174646756,0.0,61.57672847648201,-0.016823333240916404
5,0,6,0.5792021041046143,0.15591485103527827,0.0,47.41142398395476,-0.016533955372070343
6,0,7,0.6334631978641108,0.16642054205925225,0.0,40.90386543011651,-0.020599581646327712
7,1,2,0.663587145112464,0.1793652020769457,0.0,38.87289976512438,-0.012022466382723529
8,1,3,0.5590499942544795,0.1494793859786583,0.0,32.75216637091896,-0.014417248665048187
9,1,4,0.6126167375486009,0.16940902080101433,0.0,42.264516010700284,-0.024140886310175434
10,1,5,1.0248560857464657,0.27259933717038326,0.0,78.12894064551898,-0.016475395501859946
11,1,6,0.6850131123262386,0.18439801341997056,0.0,49.15842568573539,-0.017961393000725988
12,1,7,0.5684389034706827,0.15119788081767943,0.0,39.55983903048467,-0.020642786679552216
13,2,3,0.4055214967813541,0.10961099194350092,0.0,28.616973703349416,-0.020395531614300612
14,2,4,0.36719882097867007,0.10154275730402874,0.0,28.24261751227376,-0.014558470670102474
15,2,5,0.685968554122451,0.1854148158758428,0.0,46.782190493150104,-0.01259702331488377
16,2,6,0.5746185979451299,0.15531732598607204,0.0,32.1924723805418,-0.014375151771234185
17,2,7,0.4055261434741162,0.10961224792772606,0.0,28.308121327789184,-0.016868972143710657
18,3,4,0.710286298873192,0.19641792168784478,0.0,44.75546556291923,-0.014870728355964457
19,3,5,0.8536588860882093,0.22825222688331773,0.0,32.89185475473211,-0.012732592735713099
20,3,6,0.7469092372031794,0.20105977107150377,0.0,44.95707116848934,-0.019196076593292012
21,3,7,0.4231456943122751,0.11314114876194745,0.0,31.4500862888163,-0.026787783255418862
22,4,5,0.7628638057699195,0.21095736113439853,0.0,51.84744405581742,-0.017132455248658297
23,4,6,0.5756210309608853,0.1591784703724614,0.0,38.374736451829605,-0.01787387493147783
24,4,7,0.44698220474934836,0.12360553178006871,0.0,30.164800953214957,-0.017995269287722993
25,5,6,0.9533258516190433,0.2566248587322402,0.0,39.11359093453537,-0.008796745636902336
26,5,7,0.7153913993355188,0.18783429317857045,0.0,57.784254211996476,-0.014897099295103989
27,6,7,0.6607003270102094,0.1778532783889032,0.0,36.63133657972194,-0.019626980239789083
