,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.8497463713276625,0.2341893158421694,0.0,57.391446489464734,-0.019427985365814183
1,0,2,0.7671627990412722,0.21142935952328032,0.0,69.92716734218001,-0.02119174058364228
2,0,3,0.40688212160301607,0.11366054932698447,0.0,25.46631928330641,-0.02620817378997229
3,0,4,0.7358663989823482,0.20280410054550935,0.0,45.17385164218836,-0.024654924113702136
4,0,5,0.607294190702671,0.1939935977666946,0.0,29.498653954780785,-0.026206894551521254
5,1,2,0.8524081132689334,0.22063090295691448,0.0,58.3637329178589,-0.011244662693871943
6,1,3,0.5002107569104792,0.13973145142312962,0.0,37.324615200911424,-0.024052819809163673
7,1,4,0.9460098556501251,0.2515581851484258,0.0,53.436080213129664,-0.018751949821554658
8,1,5,0.736812221779295,0.23536673982679093,0.0,68.95445043448129,-0.031543911626744595
9,2,3,0.453134585736767,0.12658095108967968,0.0,32.52874617038431,-0.01608482850311326
10,2,4,1.0428626558408212,0.2773127948884807,0.0,49.66643572294248,-0.013236036886772107
11,2,5,0.6958402663141907,0.22227868930713132,0.0,48.22561860099536,-0.01995240134558096
12,3,4,0.7433641978401928,0.20765518706905792,0.0,39.539790957219516,-0.02693485411977057
13,3,5,0.5862224456899607,0.18726245544914946,0.0,22.045565712046166,-0.027331963589607967
14,4,5,0.8608131934881564,0.2749775166078677,0.0,58.376737588359376,-0.030873469165570145
