,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.42490812063845596,0.11839650429237805,0.0,31.575492649540173,-0.017903967619436845
1,0,2,0.618332678859467,0.17229237124652128,0.0,66.73985840443507,-0.02413199635287766
2,0,3,0.16890662307583248,0.04706418341442963,0.0,10.63001337058844,-0.014755664910912004
3,0,4,0.42354042945934545,0.1180154104824624,0.0,23.470940719251157,-0.0177244502038143
4,0,5,0.44076558521280873,0.12281503216076183,0.0,24.768175547562375,-0.016590156081344575
5,0,6,0.4008536178756197,0.11169395166680837,0.0,24.773167953350946,-0.015041081775427446
6,0,7,0.48401754359518545,0.1348667685892827,0.0,25.84495804803169,-0.009983672296926515
7,0,8,0.4170472676186794,0.11620615425411734,0.0,22.989035338703626,-0.020030737610351547
8,1,2,0.5577434837357851,0.14984156085567332,0.0,39.37097285259272,-0.014644226899747047
9,1,3,0.20785333475869905,0.05667053356724909,0.0,12.626190472486845,-0.018950433474733554
10,1,4,0.6497171208444232,0.17573417086730309,0.0,60.84694582469114,-0.02329098718096261
11,1,5,0.583337877422168,0.15671766790301084,0.0,49.49281517856124,-0.018452409528318902
12,1,6,0.5885647887284859,0.15812191299314957,0.0,64.44737866620974,-0.01575110583945527
13,1,7,0.5531769603928467,0.14861473346038653,0.0,46.75826900710421,-0.02238696206195865
14,1,8,0.603484759825359,0.16289017908172654,0.0,42.10084104311698,-0.015275437435080797
15,2,3,0.20200363194607895,0.05507563118097817,0.0,10.520490545199696,-0.014670810320125538
16,2,4,0.8295704882958903,0.22438054540903876,0.0,60.34782443911848,-0.0234565851080105
17,2,5,0.685839527628433,0.18356569242615486,0.0,48.612732210467065,-0.012222426136353848
18,2,6,0.5167321227632744,0.13830391234794284,0.0,24.694408093545345,-0.010089736858672848
19,2,7,0.6320747523647325,0.1691754920923463,0.0,49.02272879701909,-0.019119882422712963
20,2,8,0.6290293808091469,0.169785080434046,0.0,42.057365388555795,-0.013760639562153409
21,3,4,0.43881746914603603,0.11964215125057047,0.0,29.47569186620202,-0.020006854197192992
22,3,5,0.14833355922160507,0.040442660959836674,0.0,10.711268025493558,-0.013998449689471837
23,3,6,0.4452611597338567,0.12139900246576983,0.0,30.29246297194067,-0.012744377663970009
24,3,7,0.3597254073619416,0.09807795865562402,0.0,34.3516018067464,-0.018992867779501266
25,3,8,0.25916247295880446,0.07065980269324758,0.0,19.50250451610593,-0.018846110825973383
26,4,5,0.3839213195379818,0.10384226088978746,0.0,20.796676110261096,-0.01665832887235985
27,4,6,0.8300551456815803,0.22451163455706408,0.0,51.016815436791184,-0.01709329001518576
28,4,7,0.7940157762582674,0.21476377891189496,0.0,39.14244519750263,-0.017833052589356413
29,4,8,0.5828093966668995,0.15763710515095908,0.0,35.21054821888264,-0.017578773832278526
30,5,6,0.3628227872275973,0.09309122630562403,0.0,30.99251603732641,-0.011095335515673899
31,5,7,0.49177251249373644,0.13113996782033402,0.0,23.480380729639432,-0.01177443596313621
32,5,8,0.7010431092062221,0.18922273635486328,0.0,54.49775001586986,-0.01163157648632569
33,6,7,0.6595346145377805,0.17587674367623904,0.0,41.96728690382536,-0.015910324536919075
34,6,8,0.44460560578454,0.12000615685463413,0.0,36.83145413763502,-0.015715905371963056
35,7,8,0.588693961878854,0.15889790639042436,0.0,45.261478348474995,-0.025637530895784622
