,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.6916908045028292,0.1827541311071403,0.0,83.04649149417376,-0.026236932474037022
1,0,2,0.10165484318681361,0.02685859406905378,0.0,12.125266478982226,-0.02205964671981424
2,0,3,0.24568479640811614,0.06836206285916611,0.0,19.238308273389457,-0.024606366292643633
3,0,4,0.3135928492484181,0.08285550178305527,0.0,27.170660719169366,-0.021693547701541683
4,0,5,0.3623393894012681,0.09601299454311274,0.0,34.97332509610285,-0.019226550942722697
5,0,6,0.37650398875377533,0.10393644761121673,0.0,24.62525486302997,-0.01834457248980863
6,1,2,0.13080744489986884,0.03446662746628448,0.0,16.01522272257344,-0.013164747814285515
7,1,3,0.37511239427141163,0.10437543328418762,0.0,23.82735712606731,-0.015317357021790778
8,1,4,0.4081868746122215,0.10648634250787352,0.0,27.9593876467857,-0.011025637587056502
9,1,5,0.49609964844321386,0.1314568998902545,0.0,27.227540422126072,-0.010680091649981049
10,1,6,0.4749562091386199,0.13111484240089147,0.0,44.43654476252862,-0.022078539491312686
11,2,3,0.3822357225689048,0.10635750716079327,0.0,22.11386470017101,-0.008996506967304141
12,2,4,0.07823545372469365,0.02061436365681552,0.0,4.454737172962204,-0.0081011689011242
13,2,5,0.19174303405163684,0.05080822957862847,0.0,12.120361676490862,-0.013198220110747805
14,2,6,0.17097272400601415,0.0471981654973102,0.0,16.024155776993197,-0.011865715275684696
15,3,4,0.21532706124180123,0.059914989902099,0.0,15.003584850795734,-0.01611926762145015
16,3,5,0.50046471134727,0.13925485238038232,0.0,27.130091396633166,-0.01794715308209711
17,3,6,0.4141651607522716,0.11524190819846804,0.0,20.55869039669498,-0.023633338885089606
18,4,5,0.3193302152204476,0.08461638758644038,0.0,34.03253736198673,-0.02070028575391709
19,4,6,0.2585084100914914,0.07136297788362755,0.0,19.001959941012537,-0.02139523030921011
20,5,6,0.4861602485718901,0.13420779252193693,0.0,31.23661581810868,-0.017456405304083145
