,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,1.7340515607897808,0.6074535402677229,0.0,75.18366403062903,-0.0420777527491996
1,0,2,1.3869948119156872,0.42602576205926773,0.0,80.08083520314145,-0.04623167392543857
2,0,3,0.8032259794120913,0.25078092287003445,0.0,34.51508137165334,-0.04171510547726744
3,0,4,0.9035424070944167,0.2896314307145524,0.0,56.495091718706135,-0.05220496481153427
4,0,5,1.0141124842230944,0.30925778325536957,0.0,53.29032188425659,-0.044030384019494884
5,0,6,1.112764779449444,0.33934220742861887,0.0,75.72176077403601,-0.03766466575881844
6,1,2,1.5277688294959129,0.5351908819627508,0.0,61.056482229023835,-0.05760981482461238
7,1,3,0.971532659929264,0.3403364508324988,0.0,49.903667835353296,-0.05911327060389908
8,1,4,1.1428231995789666,0.40034103609246086,0.0,64.30701109621798,-0.0747589918530438
9,1,5,1.2511007226944315,0.4382716064602488,0.0,65.00166127530763,-0.06607313450740389
10,1,6,1.2982219344779358,0.4547785821274302,0.0,63.63005146009397,-0.054021817473953425
11,2,3,1.109866195909201,0.3465192561078336,0.0,50.072531564537904,-0.045421804855316994
12,2,4,1.1598364462933333,0.3717867437070027,0.0,71.97876125992161,-0.06179939972340356
13,2,5,1.1339569264075546,0.34830329541602484,0.0,79.93666656258569,-0.05189237245179688
14,2,6,1.313626567248603,0.4034901605727169,0.0,66.99941973198524,-0.041900627020581685
15,3,4,0.9823507706468533,0.31489353120783853,0.0,48.89924604833579,-0.057851321549094205
16,3,5,0.8687661694111064,0.2712436939385956,0.0,42.50227701728814,-0.05347515533177547
17,3,6,1.1173658214960822,0.34886076780449754,0.0,68.64272638729643,-0.0484891920278546
18,4,5,1.3633006952727156,0.4370074141132369,0.0,55.04244579486306,-0.05636969878207423
19,4,6,1.4173893683959298,0.45434559288506216,0.0,72.71053240322551,-0.05372533035241718
20,5,6,1.5509858298487949,0.4674115119661582,0.0,99.82192597343592,-0.04499001159280245
