,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.9474119635253535,0.262837656025451,0.0,42.91557466066119,-0.01988040568729348
1,0,2,0.8645171414712847,0.2309748405153876,0.0,72.280533316225,-0.01697803640089548
2,0,3,0.5602341049496395,0.1587154446732061,0.0,50.962532744383225,-0.02237536444341215
3,0,4,0.7963718280134362,0.24307986139589483,0.0,44.12127538807643,-0.027809354578129407
4,0,5,0.8854718418120227,0.23669114915860612,0.0,65.69021613454072,-0.02287572397008142
5,1,2,0.7509181698544074,0.20832497290517077,0.0,65.87853903350168,-0.03327891886772707
6,1,3,0.5886246264297483,0.16675853630473886,0.0,31.581895401226774,-0.02700254187690083
7,1,4,0.6614233201471338,0.20188897111848264,0.0,41.93517544592433,-0.03799599177295456
8,1,5,0.9425682065322505,0.2614938670683359,0.0,65.41738823533295,-0.031080153172585057
9,2,3,0.34093505696534976,0.09658758489150628,0.0,24.308064046766024,-0.02230794682501256
10,2,4,0.651724536728298,0.19892857140790973,0.0,39.831929028157276,-0.023788547422341065
11,2,5,0.9494695002477789,0.253798050364658,0.0,67.40717737828918,-0.03199956802265249
12,3,4,0.33980990710137604,0.10372158106748192,0.0,18.864044434413827,-0.024353113386232784
13,3,5,0.4380863233961687,0.12411073336801438,0.0,24.300731627372503,-0.013641532931735112
14,4,5,0.7163752991010313,0.21866219055903544,0.0,57.10112241630378,-0.03580047778166366
