,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.3219590404428052,0.09227891314668112,0.0,17.694614163933423,-0.016695602450406622
1,0,2,0.05079687856808501,0.012926563687166588,0.05,2.869837643041733,-0.007586715168453617
2,0,3,0.12899697388813713,0.03367487317407818,0.0,8.926773073273505,-0.015765475733940493
3,0,4,0.028104089796205045,0.007497996724303786,0.0,3.672007885052625,-0.020016265135300505
4,0,5,0.4237881470516962,0.10784372243242327,0.0,27.11276816898794,-0.017229582839906766
5,1,2,0.016040628836992532,0.004597515861741849,0.0,2.7366139328072983,-0.014146266594617218
6,1,3,0.24685833568336424,0.07075377938364234,0.0,11.73910906354364,-0.013532642502726278
7,1,4,0.01901724347432232,0.005450664023730147,0.05,1.7613323399710228,-0.016566025439772723
8,1,5,0.26974859206633717,0.07731451449381192,0.0,19.964054326839054,-0.021658411810161305
9,2,3,0.0675154516198031,0.01762502020054413,0.0,4.701991191270345,-0.008945114296397393
10,2,4,-0.025836624453964063,-0.006893051044444373,0.8,-0.8844772949709107,-0.010241204921986435
11,2,5,0.187067400993862,0.04736347014034101,0.0,15.417112567786502,-0.0066381525590391895
12,3,4,0.004802063009847757,0.0012811606061193558,0.15,1.0176716821924288,-0.012463661563981843
13,3,5,0.16262392119846947,0.04245324333095352,0.0,10.845814253479892,-0.009283533217936134
14,4,5,0.11171167538294213,0.029803981632626746,0.0,8.146645013434991,-0.02135641067648475
