,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.3235283983850472,0.08631511593041367,0.0,22.170053865978552,-0.01805077198156546
1,0,2,0.5058670410673267,0.13484144880343574,0.0,30.883227811074253,-0.012275164503014312
2,0,3,0.6332691753176354,0.16880113972679647,0.0,46.60191507249842,-0.021933563975236093
3,0,4,0.5255390808260563,0.15619633699167024,0.0,25.819514221663155,-0.02132404488003927
4,0,5,0.6862164450098902,0.1957791699376127,0.0,32.26647280792014,-0.013517513168943385
5,0,6,0.5653019254408829,0.1633280507227854,0.0,37.830113628185025,-0.028256837357847654
6,0,7,0.5359994270127704,0.17141042442080756,0.0,30.076954576131115,-0.029701774653427427
7,0,8,0.6755160154584807,0.18006225118394822,0.0,54.28798080566563,-0.02149421118026722
8,1,2,0.6374277353641746,0.1700612655638908,0.0,58.53266595971959,-0.011653479201201033
9,1,3,0.34772357732292125,0.09277022059944548,0.0,34.006616270736295,-0.01471383093963623
10,1,4,0.5581750516948851,0.16589612772058301,0.0,58.516935275991074,-0.02829708032883289
11,1,5,0.4348107937441057,0.12405254478841386,0.0,42.58200703492322,-0.02366303041988651
12,1,6,0.4616515027401249,0.13338118386379763,0.0,31.3302273605798,-0.031088914556254333
13,1,7,0.2540321954325986,0.08123845706016737,0.0,16.95747183228707,-0.0270155219644717
14,1,8,0.3666430091861921,0.0978177928149523,0.0,16.89284998514539,-0.01350723930921558
15,2,3,0.5763979846382581,0.15149728659330644,0.0,40.018772053676116,-0.014728051655638818
16,2,4,0.6817619359192504,0.20262758941457776,0.0,51.792163350266065,-0.01614504020674623
17,2,5,0.7660480891822408,0.21855532627206545,0.0,63.04418375813185,-0.014642386938909624
18,2,6,0.6223768154174278,0.17981823075855352,0.0,57.183779198322014,-0.019557567958695277
19,2,7,0.3192717733435497,0.10210180723401754,0.0,21.60131836340494,-0.023754295097585088
20,2,8,0.5868112318168768,0.1558318478358132,0.0,57.551522223547614,-0.006735048772434515
21,3,4,0.9045664524821984,0.2688476872570272,0.0,59.713926511468095,-0.020131711779006346
22,3,5,0.6900469597001146,0.1968720248115223,0.0,43.3915064530961,-0.009021739871515244
23,3,6,0.9346230100927215,0.2700329638538795,0.0,72.3544706716705,-0.024302128717950212
24,3,7,0.4208007129491662,0.13457034684754707,0.0,25.220395419217574,-0.026436635946254717
25,3,8,0.7163553651338539,0.19023320312100506,0.0,46.01297019884493,-0.011563253467302425
26,4,5,0.8247218004166958,0.24511692652767678,0.0,53.06511615705704,-0.017187719167619964
27,4,6,1.4106809994686085,0.419270826509046,0.0,131.29247679285888,-0.0398045502402137
28,4,7,0.6446540993737404,0.20615774422391983,0.0,47.682431605221204,-0.03588138410417492
29,4,8,0.875298905248064,0.26014903127217276,0.0,55.19863709856509,-0.017629857807104844
30,5,6,0.7962479489709615,0.2300533919038334,0.0,64.35981521493676,-0.03402210865422313
31,5,7,0.6527207802295552,0.2087374357673764,0.0,39.46263503905051,-0.03190644190687948
32,5,8,0.7565754290713675,0.21585275400482526,0.0,55.840816052865286,-0.013387378092219881
33,6,7,0.5860516030133036,0.18741690558301963,0.0,37.50274564203461,-0.03604387316754223
34,6,8,0.9759794610222805,0.28198174416250726,0.0,48.11015559491266,-0.011287203895858999
35,7,8,0.6878583267461167,0.21997427942423758,0.0,59.93235643439828,-0.02760626674617952
