,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,1.2289027064288334,0.4080979976367177,0.0,67.52836823600431,-0.06424460250228203
1,0,2,1.659913679431238,0.5772477199128386,0.0,59.52949427018421,-0.046462649277298554
2,0,3,1.1820157342671713,0.38961677245375065,0.0,62.58750401756251,-0.05142607498043437
3,0,4,1.161712794649599,0.39273337748588777,0.0,46.53397194186284,-0.04576950950892713
4,0,5,1.3055407885245538,0.43033317881087413,0.0,52.02123781114331,-0.04198914687616586
5,1,2,1.0148369385319498,0.35291733305771633,0.0,53.20249558413464,-0.05761849530048648
6,1,3,1.1899585507595294,0.39516529607690065,0.0,73.69926488723422,-0.046378835131258
7,1,4,1.6847160281083617,0.5695419890965174,0.0,73.58134250629455,-0.06257411846640096
8,1,5,1.4899871075709843,0.4947997525949437,0.0,84.45177814872254,-0.04843559311005241
9,2,3,1.007366155067409,0.35031931077842143,0.0,55.060085999644016,-0.05616723857915309
10,2,4,1.1311281789623617,0.39335850431626784,0.0,51.03614745094746,-0.062343493916235726
11,2,5,1.020392099260663,0.35484918283046946,0.0,42.13316052981617,-0.04023129451936329
12,3,4,1.3499555279553253,0.45637148561280383,0.0,73.78130446841897,-0.054805155466257374
13,3,5,1.4488006883043392,0.4159315914372176,0.0,73.24110164366334,-0.03362922493602789
14,4,5,1.714829991590559,0.5797224387242735,0.0,92.25670180844256,-0.04010734216271068
