,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.5652639018113419,0.15298811194910403,0.0,41.133517285101185,-0.017363947766172626
1,0,2,0.310697524325799,0.08971577775367429,0.0,26.47791954397967,-0.018564938630058148
2,0,3,0.3169913306993113,0.08707988593734475,0.0,22.80021183097858,-0.015967609689978478
3,0,4,0.3527465397658345,0.09547049960633405,0.0,28.57967012684468,-0.020494392822205755
4,0,5,0.44251492135505455,0.12514713251607276,0.0,30.785179946670095,-0.01769753243396277
5,1,2,0.10883930094136396,0.031428002380480734,0.0,5.722770043058154,-0.014565088543036975
6,1,3,0.40933294524374464,0.11244681708987858,0.0,34.249140174419736,-0.020344860211942574
7,1,4,0.5512319822843388,0.14670530377141416,0.0,42.83915480893948,-0.01906413829039284
8,1,5,0.558565915436442,0.1579673797756502,0.0,30.926293964438194,-0.025011821527813227
9,2,3,0.2212532557551885,0.06388820755389937,0.0,8.751191626803264,-0.011287685272746461
10,2,4,0.1407302892098592,0.04063671693992203,0.0,11.389827330697372,-0.0223316878462577
11,2,5,0.45767822273021075,0.13215733791976886,0.0,23.63449925694732,-0.01974847212117905
12,3,4,0.3372773314283988,0.09265260184006918,0.0,29.30604968903167,-0.023917909240598778
13,3,5,0.6705214464765605,0.1896293938747031,0.0,49.64133767491445,-0.032465693868278134
14,4,5,0.5910261157190249,0.16714741143158449,0.0,41.94585286460007,-0.021991772083797344
