,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.5601935226706214,0.15557304786486245,0.0,31.223367996022382,-0.016789452562253126
1,0,2,0.9899229133173426,0.2612434587332725,0.0,60.708396553564356,-0.006364896731512015
2,0,3,0.8785847071763655,0.24120027392663798,0.0,59.03765100813072,-0.011822782151183731
3,0,4,1.0290294458332498,0.27420889937976956,0.0,93.56438386239036,-0.017318079482295266
4,0,5,0.3592965467647886,0.09405315874951664,0.0,27.674222502344296,-0.007070814549205595
5,1,2,0.3988975122545222,0.1107790419840959,0.0,49.60615838850519,-0.028609685366594428
6,1,3,0.4983317417913611,0.13839322444981475,0.0,39.98466878281376,-0.024713043626188515
7,1,4,0.6378855196281297,0.17714912875877506,0.0,48.06173033403831,-0.01889260715919665
8,1,5,0.2110412307037901,0.05860890238290874,0.0,17.06929464637724,-0.01746484213978321
9,2,3,1.0787052233199441,0.29613990913529165,0.0,85.53623933066997,-0.013387028031908743
10,2,4,1.0710078996968093,0.28539503761731067,0.0,65.9501075867831,-0.012811479890711385
11,2,5,0.33152838790963113,0.08749127993768678,0.0,30.923205014854705,-0.018083458461833058
12,3,4,0.9626915778857317,0.2642903642599986,0.0,59.38683713305519,-0.015240832780038937
13,3,5,0.3667238921298237,0.10067771782806623,0.0,27.386368192425078,-0.014355151778920572
14,4,5,0.2914749663916263,0.07767030385246594,0.0,23.227971148427166,-0.01672586907725191
