,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.4214510815075876,0.11910310559231345,0.0,26.77260454056378,-0.021421899477563587
1,0,2,0.2933106227960538,0.09026087511223381,0.0,22.749079345880066,-0.02531146222743037
2,0,3,0.2062925458446685,0.05803695302329214,0.0,15.304584623780972,-0.020398842130287597
3,0,4,0.3623158525586394,0.10875319431122672,0.0,19.621935369597047,-0.013588095788277332
4,0,5,-0.038146704562518785,-0.01071840205927001,0.95,-1.058654513482848,-0.020394273235796057
5,1,2,0.4716486872398109,0.14514108916335625,0.0,37.64996910342878,-0.039487926970889695
6,1,3,0.22295430777937675,0.06300743224271495,0.0,17.20614465148895,-0.026349419026051767
7,1,4,0.3333062800885971,0.1000456435666467,0.0,15.916557052614372,-0.030662309272115572
8,1,5,-0.043695680956053806,-0.01234850622335684,0.45,0.058127024950660765,-0.044549402771820824
9,2,3,0.20714416020087256,0.06374475290354557,0.0,10.28169370992236,-0.028411432078697098
10,2,4,0.16359364664628284,0.05034289439752847,0.0,12.083996635658902,-0.03258898761376265
11,2,5,0.03756488450540019,0.011559892773829093,0.0,6.100047924204615,-0.04417180377091392
12,3,4,0.09745837772568411,0.02925323254616043,0.0,6.274609461629895,-0.017933183462142878
13,3,5,-0.05418164834946282,-0.015243099391240444,0.8,-0.897558643031127,-0.03935519790047608
14,4,5,-0.015986554520884155,-0.004798544854990441,0.1,1.4809812214153997,-0.036051781610295784
