,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.2519773646715757,0.06837986221209767,0.0,18.380048379898852,-0.021420248085843197
1,0,2,0.3972254023919968,0.11683666963263084,0.0,25.203226041951076,-0.028343114742564214
2,1,2,0.3838096700425817,0.11289067454029887,0.0,34.598190803804016,-0.028139956594277836
