,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.11651865233952918,0.034662315296644396,0.0,8.5192210205423,-0.019953159932321142
1,0,2,0.18967707189749916,0.05125421457883211,0.0,16.49223252780647,-0.025666775541904396
2,0,3,0.23226621274800063,0.06251718731116658,0.0,17.528234673766242,-0.015412118658491814
3,0,4,0.1180140268900427,0.03176486557015753,0.0,8.64354595472594,-0.01639739316266824
4,1,2,0.2698033072605943,0.08026189040612049,0.0,20.792331676916383,-0.027813936135996274
5,1,3,0.30028390798790383,0.08932935017867659,0.0,23.043238098155065,-0.02561356452996879
6,1,4,0.6185102363005104,0.1839962649274231,0.0,35.82632283045228,-0.020647800979174357
7,2,3,0.20378581994807732,0.05506665639264179,0.0,19.98194098794393,-0.02685640561757552
8,2,4,0.3196245050231701,0.08636838813055588,0.0,33.25194296124517,-0.022452163243332636
9,3,4,0.3506481059822555,0.09056481237817836,0.0,21.19707663152252,-0.007464538889232442
