,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.7308688943749253,0.20118757724119068,0.0,53.25010645171081,-0.01668873554891941
1,0,2,0.45678971678573,0.12574131576280637,0.0,27.46488291720744,-0.010722834771154367
2,0,3,0.7521829265942586,0.20705472870495045,0.0,62.25570500289202,-0.02656622524877683
3,0,4,0.6030477162251673,0.16600201475524298,0.0,30.930517661698925,-0.012934843731672262
4,0,5,0.5953633878098961,0.16388673603905646,0.0,41.37890085840221,-0.011237238261522231
5,0,6,0.41857268154443616,0.11522124466836893,0.0,30.721339590331063,-0.017242564495693457
6,1,2,0.6916159728388473,0.17921057534569487,0.0,28.068076029953254,-0.011098142834190972
7,1,3,0.8371376389419716,0.22209862070347544,0.0,73.95173178335877,-0.015060751698847685
8,1,4,0.6872923398257305,0.17774777540653808,0.0,41.58101051722657,-0.008247870705703698
9,1,5,0.6510417515924489,0.1683726361211533,0.0,49.3586422334834,-0.007795245449355059
10,1,6,0.5903193102783053,0.1605406084809198,0.0,48.058710985375534,-0.01296409037510533
11,2,3,0.9849919836597634,0.26132543896999233,0.0,58.203188262617495,-0.016136176322770444
12,2,4,0.6242849314627161,0.1617638489288473,0.0,50.43525944123741,-0.011977529110239304
13,2,5,0.5041199693527325,0.13062686996676423,0.0,34.46383840557257,-0.011522763097693022
14,2,6,0.4668552838212259,0.12696388214347484,0.0,24.322216610657414,-0.013307721280551289
15,3,4,0.6449306680544087,0.1711047325566305,0.0,41.964085631079456,-0.01737940131863418
16,3,5,0.7084053901573597,0.18794503165776677,0.0,59.33937910486634,-0.01958666073283206
17,3,6,0.47307381112275415,0.12865504511148262,0.0,39.23873655911394,-0.02161547709460785
18,4,5,0.4377656962226979,0.11295529120373118,0.0,38.59855392229457,-0.015259149534855788
19,4,6,0.46383423982928207,0.1261422924846754,0.0,33.497469955012406,-0.013272024826392715
20,5,6,0.42179298475092786,0.11470894013779284,0.0,33.14556169874295,-0.015684587999398803
