,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.8004798408663252,0.2297838404472545,0.0,55.76415859723558,-0.025396218973013873
1,0,2,0.9418790499471594,0.27706475838251227,0.0,69.23232894522653,-0.031943362349830105
2,0,3,0.857219199502242,0.24250351538514878,0.0,37.73890064225676,-0.020982733274147413
3,0,4,0.7768720158282223,0.2191199592653028,0.0,38.479901113196604,-0.018504457727363154
4,0,5,0.6424343288290109,0.1812012546411137,0.0,35.83708165634829,-0.01802982638391013
5,1,2,1.1251063176379414,0.33096320601725093,0.0,81.8995262854982,-0.02355218882229706
6,1,3,1.01741161300329,0.29205575932870037,0.0,49.17624165819525,-0.019746017321738706
7,1,4,0.745230734722826,0.21392416336008185,0.0,40.54825104142933,-0.018909800982789982
8,1,5,0.9276895731880446,0.2663003638409189,0.0,92.6520087496039,-0.02643252300031791
9,2,3,0.8930887656830881,0.2627125245985701,0.0,73.27266978816856,-0.026411750384378464
10,2,4,0.9220302290844256,0.2712259951603983,0.0,45.04132238411634,-0.01771335297163894
11,2,5,0.8114691839080423,0.2387031682963427,0.0,42.58588845734539,-0.02288960982328696
12,3,4,0.6744260080188695,0.19079213100536796,0.0,40.61541551651713,-0.023128702492513708
13,3,5,0.7807954260894476,0.22088356832567763,0.0,38.87346215526524,-0.016315081087145612
14,4,5,0.564810418257899,0.15403552345888746,0.0,32.22298778933603,-0.015072393825412922
