,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.2306703949797182,0.06178850123819795,0.0,21.370218827914346,-0.021481570589528997
1,0,2,0.20126208168456827,0.05766233397691266,0.0,15.28025617377889,-0.03202034357407881
2,0,3,0.10402343855626661,0.034742356710840465,0.0,6.4206207403492215,-0.04741085065575099
3,0,4,0.06847220667651666,0.022711925420935593,0.0,8.642794263215437,-0.06031151585101484
4,1,2,0.3125200901195253,0.08953816665381653,0.0,19.56241402125171,-0.021596827836730538
5,1,3,0.09657801398126242,0.03225569024375827,0.0,10.200649863152437,-0.04232883814641895
6,1,4,0.113081746191658,0.03750871062338544,0.0,9.68397261258718,-0.049508998421270614
7,2,3,0.047352800268149586,0.015815165322413074,0.0,4.354118448961717,-0.04485201300433248
8,2,4,0.04462657414837157,0.014802435514281126,0.0,5.564339460377723,-0.05672866251827635
9,3,4,-0.037763980321610546,-0.012612635126889054,0.15,1.7695463570947962,-0.07159590227397708
