,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.16875683734475277,0.04638132465421879,0.0,10.045021771823066,-0.014728722461543376
1,0,2,0.2618771658355117,0.06757911620184891,0.0,15.622284047286795,-0.012298737301210982
2,0,3,0.24417413102019392,0.06274941950110215,0.0,27.738093967920967,-0.015095409750714817
3,0,4,0.2462064879371315,0.06327170749379019,0.0,15.66181486581155,-0.008080085251764846
4,0,5,0.050559753424256115,0.01629808371850746,0.0,4.66151925615135,-0.032921992987453394
5,1,2,0.399712316190298,0.10985739598590796,0.0,32.510509022071,-0.01603947547636784
6,1,3,0.46574108636726486,0.1280048196653428,0.0,40.40323726510454,-0.017936501699870887
7,1,4,0.21401422227645828,0.05881991675244675,0.0,17.41343759216823,-0.017099683166138836
8,1,5,0.07532763901967332,0.024282083750652862,0.0,5.955629754313501,-0.031619073021815415
9,2,3,0.1897691022975838,0.04897115857647609,0.0,19.704374146495987,-0.014144136666717655
10,2,4,0.17800134484278907,0.04593441176452893,0.0,16.668340117353722,-0.013190083439536648
11,2,5,0.05306400765635466,0.017105337361235626,0.0,4.909630444911312,-0.02887960508385663
12,3,4,0.2556769849474385,0.06510655804993584,0.0,24.907804006571165,-0.012967197913798056
13,3,5,0.039788372391394766,0.012825897682226358,0.0,6.933083652484255,-0.03268676153986165
14,4,5,0.03537785121302939,0.011404153339368011,0.0,5.409073421751787,-0.025691536926265624
