,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,1.065809243951982,0.28197127194588195,0.0,92.54450555296553,-0.01979982680257355
1,0,2,0.8605430431503507,0.2394237175825792,0.0,55.3104327473164,-0.02147457821160077
2,0,3,1.0543074726703399,0.2789283549358083,0.0,53.37461564641586,-0.016215159229835276
3,0,4,0.357892637702097,0.09468433760129177,0.0,18.5241122083322,-0.02200146357572441
4,1,2,0.8565218862982311,0.23830493528553967,0.0,53.10421579809878,-0.019063713316010623
5,1,3,0.9206468924352471,0.24225882742667498,0.0,78.00295945380334,-0.015984699397647795
6,1,4,0.3856223066479876,0.10150247312077956,0.0,27.867113712085505,-0.02163031940141793
7,2,3,0.9248981479398095,0.25732885150557416,0.0,64.87021353360171,-0.021890679912945375
8,2,4,0.36401507381203224,0.10127772564300022,0.0,23.5893636728213,-0.02839889861558915
9,3,4,0.391291511298566,0.10299470602002109,0.0,23.628409848013554,-0.015224074305420743
