,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.08020625883218635,0.02075422306589874,0.0,6.861566450644701,-0.011552154124699721
1,0,2,0.026239726117358586,0.006728488346569255,0.05,1.14853110238815,0.0008106550359973319
2,0,3,0.1311020541885366,0.03345783378057619,0.0,6.929724842494547,-0.007707491565127178
3,0,4,0.038398972158785405,0.010931019507373345,0.0,4.074644219380057,-0.01689695602879233
4,1,2,0.12560062725274168,0.03250049900312928,0.0,10.917851618334417,-0.017313174241180108
5,1,3,0.29157717355102974,0.07544869675898563,0.0,30.107287505873447,-0.014900694263236014
6,1,4,0.29244802557266514,0.08325105836709817,0.0,24.039704141360534,-0.02717910331102611
7,2,3,0.046905072205120746,0.012027573394463243,0.0,5.556823776106926,-0.01563069252828577
8,2,4,0.0840409452504165,0.02392390109171755,0.0,5.366558490207644,-0.012381594781939453
9,3,4,0.2877297262395473,0.08190790204930236,0.0,18.157912090084206,-0.025465223876554876
