,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.5523506016403799,0.1555724534971036,0.0,46.02937688950312,-0.026606458947404255
1,0,2,0.689782261538042,0.19428080369164022,0.0,37.89478949106206,-0.010204123203024417
2,0,3,0.42887854088187627,0.12079589785744814,0.0,27.370602759926236,-0.0188813835982927
3,0,4,0.5360963218278032,0.15099435005562792,0.0,38.16164727392219,-0.023060593832072394
4,0,5,0.5517159083424614,0.15539368878990117,0.0,46.38687313167863,-0.022037017165073093
5,0,6,0.10684785417825982,0.030094260377460647,0.0,11.349918953133352,-0.021554735785067346
6,1,2,0.8890561131171868,0.2442101904192307,0.0,72.27969588119922,-0.015399590422482401
7,1,3,1.4456608958946138,0.3971010574689387,0.0,73.91482953643654,-0.011152600380503364
8,1,4,1.3076540289032739,0.35919267039430397,0.0,101.56903581659786,-0.017992290483780638
9,1,5,1.0600500544480775,0.2911796250329122,0.0,67.54139096062826,-0.021044425196271855
10,1,6,0.1655985900746213,0.045487413694830385,0.0,8.832034296963549,-0.010232434817493896
11,2,3,0.7106870187099155,0.19288403409761293,0.0,77.3415490041228,-0.013401680548052486
12,2,4,0.8776898234114814,0.22982136810655,0.0,88.352254624947,-0.016676791498417033
13,2,5,0.9089421194428233,0.2395180483538718,0.0,73.10774531639191,-0.014803745856309591
14,2,6,0.2241570382035043,0.05800938462115361,0.0,17.600417570425446,-0.011407239196410934
15,3,4,1.1952516264349606,0.3243973076742111,0.0,62.99157675881588,-0.007745677847468979
16,3,5,0.9021364125553495,0.24484436324149295,0.0,63.37603799155421,-0.016016563226645842
17,3,6,0.14161019854936718,0.038433720676576626,0.0,11.02257102336671,-0.0071881888752221455
18,4,5,0.9139163027543917,0.24082881023128552,0.0,78.54986621554926,-0.017941156127708434
19,4,6,0.16667851882084594,0.04364444500505651,0.0,11.891235910389407,-0.008694940325234813
20,5,6,0.16627065856314527,0.04381447705599774,0.0,11.971115728405614,-0.010701241531105899
