,exog,endog,MI_XY,Norm_MI_XY,p_value_XY,z_score_XY,Ave_MI_XY
0,0,1,0.7186773971950018,0.19510976430062157,0.0,56.12168897299752,-0.02079338411488596
1,0,2,0.5253966594195774,0.14263704241121863,0.0,24.008919544885032,-0.009618090052186102
2,0,3,0.3821664015576296,0.10375224937162444,0.0,26.959490653060257,-0.01698738083704372
3,0,4,0.5007649995930556,0.14457576795297378,0.0,37.72726681084301,-0.019264347059732546
4,0,5,0.5286231266064085,0.14351297819938078,0.0,32.21471863791441,-0.010471590646757978
5,0,6,0.44344947473127405,0.12038965303729614,0.0,38.7837565023373,-0.016159254113988598
6,0,7,0.20424233338816755,0.05544862504805027,0.0,16.778907460120724,-0.02411716571293323
7,1,2,0.8643565459863565,0.23338176189434964,0.0,63.4393122199994,-0.02408969287241285
8,1,3,0.729861263572646,0.19053169082154484,0.0,40.321533966257846,-0.02573876190942661
9,1,4,0.5431302595451761,0.15680703410991892,0.0,40.97666889889424,-0.018071502798116024
10,1,5,0.9565851813672355,0.25270464234693446,0.0,80.60657394883627,-0.018635565284976074
11,1,6,0.6110472534964062,0.15951506428857526,0.0,43.100097737868936,-0.01745549173610721
12,1,7,0.4266309276567153,0.11137282667297954,0.0,25.4572594238906,-0.023252696996669587
13,2,3,0.4994941649352631,0.13486659968024195,0.0,34.795131094290284,-0.026566490520870546
14,2,4,0.3918834238219464,0.11314058888528657,0.0,23.988261652784892,-0.017886252589943565
15,2,5,0.6230381248676045,0.16822425419711984,0.0,42.40055179109113,-0.01363968536054303
16,2,6,0.6689067900666172,0.1806090853754061,0.0,38.45481106599069,-0.018500048681473702
17,2,7,0.3153444382245265,0.08514500287892257,0.0,19.833626650430656,-0.02274355427441339
18,3,4,0.3259393089113374,0.09410187599015982,0.0,20.24528899199312,-0.017552572887695784
19,3,5,0.43226781325456365,0.1141937856390961,0.0,26.982934744542572,-0.01439509466329154
20,3,6,0.48625352179075776,0.12667527369663167,0.0,31.612410562116164,-0.018624481611957087
21,3,7,0.30207404893318746,0.07869416078332771,0.0,22.036842973555807,-0.019275069355147202
22,4,5,0.4207834238193602,0.12148430239733805,0.0,29.32677853435442,-0.01848332272119748
23,4,6,0.34551584394054746,0.09975381370147424,0.0,27.398703796880213,-0.012664848555973895
24,4,7,0.20447726147642786,0.059034591337053056,0.0,10.418887775791282,-0.018808726225318883
25,5,6,0.4657991761080842,0.12305188967661954,0.0,31.919338897856274,-0.012073160127155268
26,5,7,0.2674025207726807,0.0706407120774613,0.0,15.736197084527845,-0.017914907494328513
27,6,7,0.17342260675003462,0.044729785236767974,0.0,18.05985087195631,-0.026968074704697732
