,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.020809427319181364,0.0,3.9304814487075452,0.0032916722998458893,0.017517755019335474
1,1,0,0.010716385039953737,0.3,0.3334232335520461,0.007621474828194764,0.0030949102117589725
2,0,2,0.023165506457761092,0.0,3.7896470016766943,0.0032030360223061225,0.01996247043545497
3,2,0,0.004676079667087023,0.6,-0.3077171483332947,0.006319302543184814,-0.0016432228760977904
4,0,3,0.01390654932227047,0.0,6.076587276333712,0.0020862868881486004,0.011820262434121868
5,3,0,0.0007527995490361838,0.65,-0.6127375926326954,0.003076759892318361,-0.002323960343282177
6,1,2,0.006536461886814709,0.1,0.9558523989419694,0.0030055808271035834,0.0035308810597111254
7,2,1,0.0007448618864361994,0.65,-0.6388398736900802,0.003061514092762144,-0.0023166522063259444
8,1,3,0.0006579578385565146,0.65,-0.4737975334518601,0.0070364921854336165,-0.006378534346877102
9,3,1,0.0028111529981851837,0.45,-0.4569467602884443,0.006663889803740154,-0.0038527368055549707
10,2,3,0.0026833722749959907,0.5,-0.15559384590569453,0.003124108230042956,-0.0004407359550469654
11,3,2,0.004221435268249868,0.3,-0.06770991828488371,0.004692423818312309,-0.0004709885500624412
