,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.003299357080348399,0.4,0.05509063255561499,0.003123025394264071,0.0001763316860843283
1,1,0,0.0032548559416140524,0.35,0.1393989724095793,0.00283472472892161,0.00042013121269244245
2,0,2,0.0005394962502276154,0.75,-0.8579967145883113,0.0031847035338846688,-0.0026452072836570533
3,2,0,0.0001320365506707394,0.9,-0.8882335496156601,0.004107837986200036,-0.003975801435529297
4,0,3,0.019922936692690303,0.1,1.2585646618721125,0.006103295169359165,0.01381964152333114
5,3,0,0.011444038474971859,0.15,1.6098005083102547,0.0036707107917055295,0.007773327683266329
6,1,2,0.0034834778911609363,0.15,-0.029122889270356184,0.0037027298496066056,-0.00021925195844566935
7,2,1,0.004710780639193509,0.25,0.004784590399526329,0.004678805034166765,3.197560502674404e-05
8,1,3,0.002994940261719653,0.55,-0.3403997448751031,0.005966875115426145,-0.002971934853706492
9,3,1,0.00027498850643617386,0.7,-0.6690383442326026,0.005321304023297635,-0.005046315516861462
10,2,3,0.011875672060708687,0.2,1.0504750204744888,0.005429812734301217,0.00644585932640747
11,3,2,0.0072692157185023365,0.2,0.2391333655261712,0.005108104550645022,0.0021611111678573143
