,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.0005493696030791621,0.55,-0.5147547673480604,0.0024495257063775564,-0.0019001561032983942
1,1,0,0.00012310787133309952,0.9,-0.6397595800300346,0.006075362948535054,-0.005952255077201955
2,0,2,0.009918523482384466,0.1,1.2960188166445392,0.0038435856392044923,0.006074937843179974
3,2,0,0.0030293219266781845,0.4,-0.2750922641769254,0.004703581321485005,-0.001674259394806821
4,0,3,0.019810065591837546,0.05,2.4099552128085735,0.005568828163925393,0.014241237427912154
5,3,0,0.027733670958429667,0.0,6.509720040288821,0.0026235147281996407,0.025110156230230028
6,1,2,0.0046733527355134865,0.45,-0.04067831242405158,0.0048830195432920855,-0.00020966680777859906
7,2,1,0.0005736072735712087,0.7,-0.6452614175331859,0.003128066934176217,-0.0025544596606050084
8,1,3,0.026051046009429486,0.05,1.3924790172523025,0.005762109416100278,0.02028893659332921
9,3,1,0.03263273544422712,0.0,5.279295899896036,0.003069937554767724,0.0295627978894594
10,2,3,0.01502793034880314,0.1,1.5033984137271987,0.005984567534779903,0.009043362814023237
11,3,2,0.010928988279305935,0.05,2.471055705800192,0.0028960905683849585,0.008032897710920976
