,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.002496412000300019,0.35,-0.16964207003669485,0.0031542769374554463,-0.0006578649371554272
1,1,0,0.0028716906920108025,0.3,0.013933948026900872,0.0028312919925190276,4.0398699491774916e-05
2,0,2,0.01195266544032624,0.05,1.3137892857352806,0.004269861310890368,0.007682804129435872
3,2,0,0.00534336487808407,0.3,-0.054154859973561904,0.005814870905971241,-0.00047150602788717175
4,0,3,0.002606700801040392,0.55,-0.2680195151570508,0.003953779668204136,-0.0013470788671637443
5,3,0,0.003342834705556745,0.35,-0.0019363402397019676,0.0033503001195958316,-7.465414039086772e-06
6,1,2,0.01226265071383555,0.0,2.10103569647153,0.004105695367130239,0.00815695534670531
7,2,1,0.00641947559534644,0.2,0.5094004527212745,0.0037121084994222267,0.002707367095924213
8,1,3,0.007836452768195272,0.05,2.6471944108074488,0.0018471427688848748,0.005989309999310397
9,3,1,0.0017391809784581252,0.45,-0.3827557268879941,0.0032619516075535772,-0.001522770629095452
10,2,3,0.012540028101697739,0.0,2.635975306064917,0.0029787435595614786,0.00956128454213626
11,3,2,0.01363624035554084,0.05,3.24870430207081,0.0023512344781647125,0.011285005877376127
