,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.004418345318475314,0.5,-0.12042905241754612,0.0050261412983408586,-0.000607795979865545
1,1,0,0.00025455040558055534,0.7,-0.6318326133462852,0.0027493809801861953,-0.00249483057460564
2,0,2,0.0001794689861230278,0.8,-0.671317621898231,0.0027472929801739083,-0.0025678239940508806
3,2,0,0.0008010996510701407,0.75,-0.8904374516579329,0.004486017903875472,-0.003684918252805331
4,0,3,0.0008109762428510966,0.55,-0.5940505412834449,0.006100195079267302,-0.0052892188364162054
5,3,0,8.232495103909911e-07,1.0,-0.6645797675964066,0.00338361392692954,-0.0033827906774191487
6,0,4,0.003026486326231126,0.4,-0.35035273862237326,0.004964291959789491,-0.001937805633558365
7,4,0,1.2475884982309578e-06,1.0,-0.7292182930303508,0.004661607019617653,-0.004660359431119422
8,0,5,0.00025269278457253525,0.7,-0.84987762110567,0.0036567393783323208,-0.0034040465937597857
9,5,0,0.0009844348454677377,0.9,-0.7420231213602925,0.0065899334915169114,-0.005605498646049174
10,0,6,5.155673186122955e-05,0.95,-0.8867417410784035,0.004517016016361067,-0.004465459284499837
11,6,0,0.003528756383929669,0.55,-0.4171772305251673,0.006673963841231501,-0.003145207457301832
12,1,2,0.010469032900722085,0.0,2.7951146568825114,0.0025555980617384027,0.007913434838983682
13,2,1,0.007885009170837568,0.0,2.714671030969251,0.0022124461467528714,0.005672563024084696
14,1,3,0.0009556796835021148,0.65,-0.7943153189566684,0.003675720107062662,-0.0027200404235605473
15,3,1,0.0010053312542694138,0.75,-0.8942203922439571,0.00539521008575501,-0.004389878831485596
16,1,4,0.002686359085696297,0.4,-0.2863476319866433,0.0044296490186397095,-0.0017432899329434125
17,4,1,0.0045694051593913555,0.15,1.5371452476944072,0.0016669501150825365,0.0029024550443088187
18,1,5,0.007675450614800002,0.2,0.43083962524263947,0.004928731746481949,0.0027467188683180533
19,5,1,0.00802394590686544,0.2,0.6587452903132096,0.0044545034564019035,0.003569442450463536
20,1,6,8.461371457635615e-05,0.9,-0.851570028979154,0.004002805737955193,-0.003918192023378837
21,6,1,0.0028433409317011127,0.5,-0.5420621613063207,0.007255948107425296,-0.004412607175724183
22,2,3,0.00015569066518371637,0.9,-0.7385141972672745,0.007349421364587663,-0.007193730699403947
23,3,2,0.0010417802189253084,0.4,-0.34397836118809527,0.00256496166697458,-0.0015231814480492715
24,2,4,0.007275510449559824,0.35,0.2688993943501768,0.005838351470977761,0.0014371589785820635
25,4,2,0.0032456192641336368,0.4,-0.07563072349515015,0.0035267967396778476,-0.00028117747554421086
26,2,5,0.0007631560388100969,0.55,-0.6132944253152637,0.0034112132774825462,-0.0026480572386724495
27,5,2,1.7687602342995687e-05,1.0,-0.7649634909594313,0.0044627795901089175,-0.004445091987765922
28,2,6,3.224585817735757e-06,0.95,-0.9348663233746463,0.004492050052962461,-0.004488825467144725
29,6,2,0.0004406237395201355,0.8,-0.6501105231538232,0.00571342150856796,-0.005272797769047825
30,3,4,0.0009704865675009229,0.55,-0.5005170553820705,0.0022990230641521487,-0.0013285364966512257
31,4,3,0.00018223779233350764,0.8,-0.6565889357349366,0.003553713650011576,-0.003371475857678068
32,3,5,0.00029713952279738283,0.9,-0.8356588308356265,0.002715483454270858,-0.0024183439314734755
33,5,3,0.0007370232578674041,0.5,-0.5329825685623145,0.003657430535850456,-0.0029204072779830522
34,3,6,0.00013954407613543874,0.75,-0.7567965447675062,0.0032800525796350803,-0.0031405085034996415
35,6,3,0.009731934513359559,0.1,1.1157163205367935,0.00499856923615995,0.004733365277199609
36,4,5,0.004414228709326417,0.6,-0.3072236841650669,0.006199547220576163,-0.0017853185112497458
37,5,4,0.0005797089462004402,0.85,-0.7794764136458147,0.00354583745471731,-0.0029661285085168694
38,4,6,0.0019747025014780735,0.45,-0.2403612415803383,0.0031047526363147645,-0.001130050134836691
39,6,4,0.00011773822842240511,0.85,-0.8721725687568334,0.003562242355285765,-0.00344450412686336
40,5,6,0.003897985636116654,0.3,-0.08410827837835498,0.004542440878107184,-0.0006444552419905304
41,6,5,0.005558001464569351,0.3,-0.015999719353391575,0.005688777229073876,-0.0001307757645045253
