,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,0.00032517088992961487,0.75,-0.6305435267359747,0.004266098589928211,-0.003940927699998596
1,1,0,7.431886543003511e-06,0.95,-0.8491259341358556,0.0039016850064474097,-0.003894253119904406
2,0,2,0.00033244850014617724,0.9,-0.8534161458940034,0.006839260362784085,-0.006506811862637908
3,2,0,0.0014609203949299584,0.5,-0.4791051516410883,0.003187876778256352,-0.0017269563833263934
4,0,3,0.0012668330172744093,0.5,-0.44816701098339,0.0062146947370602555,-0.004947861719785846
5,3,0,0.0013657845244727513,0.45,-0.43827150412641064,0.0026544655653464875,-0.001288681040873736
6,0,4,0.0003594992072273455,0.65,-0.5734950698067465,0.0030451002017655585,-0.002685600994538213
7,4,0,4.587770287907904e-06,1.0,-0.5555767942120475,0.0031664283976239258,-0.0031618406273360177
8,1,2,0.0017805385891943993,0.55,-0.41427518117635864,0.003796278772448019,-0.0020157401832536196
9,2,1,0.014365787006921557,0.05,2.0246176425429865,0.0027847014969861407,0.011581085509935416
10,1,3,0.003354516609010312,0.4,0.01640757531002707,0.003295575343387973,5.894126562233908e-05
11,3,1,7.26704254142983e-06,0.95,-0.5764722334037891,0.0033697267842234457,-0.003362459741682016
12,1,4,0.005698276618357481,0.25,0.18635960426245218,0.004234066944944164,0.0014642096734133175
13,4,1,0.000610242996358903,0.75,-0.7066101860908223,0.0052699052585434055,-0.004659662262184503
14,2,3,0.007247204990802424,0.2,0.6659103987340559,0.004416157810691936,0.002831047180110488
15,3,2,0.00044894931026546504,0.75,-0.5888165902033546,0.003905086234653205,-0.0034561369243877402
16,2,4,0.016405136101904423,0.2,0.8634368830114628,0.007827439210329043,0.00857769689157538
17,4,2,0.0005536262959504803,0.7,-0.566436736496914,0.005258382710367278,-0.004704756414416798
18,3,4,9.775977339829568e-05,0.8,-0.7616714328896964,0.0025457120160904804,-0.0024479522426921847
19,4,3,0.0007013596636942321,0.9,-0.8675997458751765,0.0037088431803682003,-0.0030074835166739684
