,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,-0.04050287849363432,0.2,0.05641312846656105,-0.042843792717696914,0.0023409142240625944
1,1,0,-0.03517283252211101,0.3,0.15166183960728083,-0.03870529463726173,0.0035324621151507224
2,0,2,-0.014615661823317971,0.2,1.1325623238942333,-0.035724746293911244,0.021109084470593273
3,2,0,-0.03057564690136516,0.4,0.07765267748520864,-0.03252698479079541,0.001951337889430249
4,0,3,-0.021441897867657378,0.2,0.9443052235574882,-0.04409810360398816,0.02265620573633078
5,3,0,-0.006380438424555379,0.05,1.5285032165250145,-0.040663362477014034,0.034282924052458655
6,1,2,-0.00232471020388747,0.25,0.8680716062253728,-0.019520326660383013,0.017195616456495543
7,2,1,0.0016435229359865744,0.15,1.1524824793422621,-0.02690693861647293,0.028550461552459504
8,1,3,-0.04685675134222178,0.7,-0.5098483714605357,-0.03924522440473557,-0.007611526937486214
9,3,1,-0.042613137309650106,0.7,-0.9182770996921445,-0.02139364519891469,-0.021219492110735417
10,2,3,-0.031100439429972315,0.55,-0.3384082184878087,-0.023042014957637268,-0.008058424472335048
11,3,2,-0.009880460694305704,0.2,1.0037430119908979,-0.02902004872196866,0.019139588027662958
