,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,-0.03071155421845484,0.95,-1.3892418522542629,0.00047071964570182255,-0.031182273864156663
1,1,0,0.009862338347097488,0.25,0.4025071374836587,0.001909146795059846,0.007953191552037641
2,0,2,-0.045222358890854686,0.8,-0.8099201504453698,-0.0240989225960311,-0.021123436294823585
3,2,0,-0.0060466906206468884,0.0,2.4309496975441864,-0.03427087455523185,0.028224183934584965
4,0,3,-0.05900443414959833,1.0,-1.4652864559346892,-0.03017662073963734,-0.02882781340996099
5,3,0,-0.02528854813719894,0.45,-0.1230495472301285,-0.023438554075568784,-0.0018499940616301565
6,0,4,-0.01981384576461931,0.5,-0.0392426233778549,-0.019284495114941392,-0.000529350649677917
7,4,0,-0.026943342962190808,0.95,-1.1323488376198447,-0.008677913624333945,-0.018265429337856864
8,0,5,-0.046899152751697315,1.0,-1.787518587401224,-0.014830538445397012,-0.0320686143063003
9,5,0,-0.029547425579971698,0.75,-0.823727986821597,-0.010894699485790383,-0.018652726094181317
10,0,6,-0.029926927996430486,0.8,-0.8258038060471405,-0.020588316317294474,-0.009338611679136011
11,6,0,-0.005539621786930571,0.35,0.38376506802417076,-0.010238858188401201,0.00469923640147063
12,0,7,-0.006270860788716526,0.25,0.3569587484717253,-0.013215327335257765,0.006944466546541239
13,7,0,0.036575448984773384,0.1,1.942582456383801,-0.012208263495326176,0.048783712480099564
14,0,8,0.004969491479196453,0.3,0.2774259466035496,-1.4262354477723172e-05,0.004983753833674176
15,8,0,0.007111784885490469,0.2,0.8337966485431284,-0.005956131757881189,0.013067916643371657
16,1,2,-0.012309491912469994,0.35,0.3653690597993146,-0.018915650264492802,0.006606158352022808
17,2,1,-0.020421515234722687,0.45,-0.12445537185282085,-0.01844423278520222,-0.0019772824495204663
18,1,3,-0.04212779614071094,0.95,-1.597779994550862,-0.022457897693402607,-0.01966989844730833
19,3,1,-0.030608185192610993,0.8,-1.0311990109568643,-0.01128177717635508,-0.019326408016255913
20,1,4,0.00969569255206526,0.2,0.866993137287889,-0.002072822663785967,0.011768515215851228
21,4,1,-0.00327786718224532,0.35,0.1431661141392894,-0.005239189550087597,0.001961322367842277
22,1,5,-0.029579623484428552,0.85,-1.1722686885453055,-0.010427068764739866,-0.019152554719688686
23,5,1,-0.009797990060964157,0.6,-0.32488960780870846,-0.004236939034830423,-0.005561051026133734
24,1,6,-0.002051017986843817,0.45,-0.10456678592154608,-0.00045789905676805185,-0.0015931189300757652
25,6,1,-0.015818189790217208,0.7,-0.5030699787743498,-0.008465263195821549,-0.007352926594395659
26,1,7,-0.024132829918696252,0.9,-1.1874053045133768,-0.006097414204510443,-0.01803541571418581
27,7,1,0.023207719073418343,0.05,1.5644625290436753,-0.005601772227410096,0.028809491300828438
28,1,8,0.010394599799729232,0.1,1.1709302910337793,-0.001216570700351216,0.011611170500080448
29,8,1,0.006730784282337421,0.35,0.3927099034795901,0.0021033902157587604,0.004627394066578661
30,2,3,-0.06493197078610757,0.95,-1.51821416958779,-0.03638662563416746,-0.028545345151940113
31,3,2,-0.056483122153000664,1.0,-1.411581106089654,-0.027191508704421198,-0.029291613448579466
32,2,4,-0.03025950407720579,0.75,-0.4265228132507771,-0.024339808876656856,-0.005919695200548934
33,4,2,-0.009557654662998516,0.3,0.5075364061945054,-0.01853782536678881,0.008980170703790293
34,2,5,-0.0648020765698698,1.0,-2.593202700109016,-0.019772480721387577,-0.04502959584848223
35,5,2,-0.028512159596547626,0.5,-0.12568846242905404,-0.026311703687298647,-0.0022004559092489787
36,2,6,-0.0541308486038643,1.0,-1.7796487596751194,-0.02288621612775348,-0.031244632476110822
37,6,2,-0.03180410311076454,0.5,-0.37020773215968095,-0.02562307184067005,-0.006181031270094485
38,2,7,-0.018660411077703998,0.4,0.35651606986099227,-0.025605529477532273,0.006945118399828275
39,7,2,0.056244427692974774,0.0,4.493503749643883,-0.030406484694768986,0.08665091238774376
40,2,8,-0.04437854976525246,1.0,-2.3776045793454146,-0.017244492821211654,-0.027134056944040807
41,8,2,-0.012242140526745438,0.5,0.20784198143297264,-0.01563153356574083,0.003389393038995391
42,3,4,-0.04069304276592067,0.9,-1.0033332914085857,-0.017721337503269097,-0.022971705262651576
43,4,3,-0.04668321689187005,0.9,-1.5231037580517224,-0.023212779230484547,-0.023470437661385502
44,3,5,-0.04791448231282569,0.95,-1.2629009989009135,-0.02147530731424132,-0.02643917499858437
45,5,3,-0.05600258742964437,0.9,-1.1212906244885747,-0.031546811631622165,-0.024455775798022203
46,3,6,-0.03630618926755069,0.9,-1.1433082137402886,-0.020468626749100615,-0.015837562518450077
47,6,3,-0.06569430397896925,1.0,-2.0978560408670774,-0.029795472385898192,-0.03589883159307106
48,3,7,-0.04523433992646542,0.95,-1.4496653382212659,-0.021263319491474086,-0.02397102043499133
49,7,3,0.0033788620876253894,0.15,1.2472274117700484,-0.018465291314217036,0.021844153401842425
50,3,8,-0.015808630711668936,0.6,-0.3564598504633157,-0.009741449639118872,-0.0060671810725500645
51,8,3,-0.009857442371261183,0.4,0.03103114725830893,-0.010382455968697867,0.0005250135974366847
52,4,5,-0.03185143622615705,0.9,-1.261672245314607,-0.013866463255258732,-0.017984972970898315
53,5,4,0.013662850918707115,0.05,1.4643544923720957,-0.006146413897331593,0.01980926481603871
54,4,6,-0.019504779111989556,0.8,-0.9399868583623714,-0.003720550757781349,-0.01578422835420821
55,6,4,-0.02721742919312753,0.9,-1.2560060673984796,-0.010189332186581312,-0.017028097006546217
56,4,7,-0.026849494499034066,0.8,-0.9853305977870147,-0.010272491544784202,-0.016577002954249864
57,7,4,0.009219876033929708,0.1,1.1367111002473658,-0.010462791391389791,0.0196826674253195
58,4,8,0.005449045033986355,0.55,-0.23990904130416504,0.008887159793637123,-0.0034381147596507684
59,8,4,0.0021530369127100712,0.4,0.03555302934308909,0.0014313284023423245,0.0007217085103677467
60,5,6,-0.026693130092216855,0.8,-0.8798261809881334,-0.00827911589004664,-0.018414014202170214
61,6,5,-0.041259185679354715,1.0,-3.120951934552722,-0.00614492397236861,-0.0351142617069861
62,5,7,-0.024679206543726018,0.65,-0.6301002689602255,-0.01505385612308625,-0.009625350420639767
63,7,5,0.008234586375156283,0.15,1.2219791612291973,-0.013679091439427249,0.021913677814583532
64,5,8,-0.015385404760559052,0.65,-0.5696252667298187,-0.005708756139076576,-0.009676648621482476
65,8,5,-0.021693573490383145,0.8,-1.0034497322555918,-0.0003317787182200993,-0.021361794772163045
66,6,7,-0.02003774142258674,0.45,0.25238338845185204,-0.023410764670293016,0.003373023247706275
67,7,6,0.020980768574393238,0.05,1.89443485666396,-0.014863855745284926,0.035844624319678164
68,6,8,-0.018229546882115866,1.0,-1.1563611196749677,-0.0003312957498871283,-0.01789825113222874
69,8,6,-0.005593389224685552,0.6,-0.15462840661785546,-0.003308653825758667,-0.002284735398926885
70,7,8,0.02833026069218869,0.05,1.5269539319361014,-0.004006393688345944,0.03233665438053464
71,8,7,0.005358368180411688,0.25,0.9227854509346535,-0.007394483125039741,0.012752851305451429
