,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,-0.008698710715734581,0.35,0.18183352092553165,-0.011088394078213114,0.0023896833624785334
1,1,0,0.008771460701195721,0.15,0.942152995884201,-0.007168122348721084,0.015939583049916807
2,0,2,0.0055077019699218965,0.2,0.7996083818857238,-0.007219235822972214,0.01272693779289411
3,2,0,-0.009478516979560148,0.65,-0.467870879798654,0.00047783750726293484,-0.009956354486823082
4,0,3,-0.004123305729249349,0.4,0.11491103099960673,-0.00643393400642005,0.002310628277170701
5,3,0,0.0017812745546397224,0.2,0.5913651327292442,-0.006096377418713583,0.007877651973353305
6,0,4,-0.02094603162027786,0.85,-0.8319571617600732,-0.00599396672527921,-0.01495206489499865
7,4,0,0.00019082854887386702,0.2,0.5305372310658243,-0.00867554986651664,0.008866378415390508
8,0,5,-0.01971117814034784,1.0,-1.5714286589824698,0.0024004658682982515,-0.02211164400864609
9,5,0,-0.009876322430940832,0.75,-0.5913523508034978,-0.0013151968786489832,-0.008561125552291849
10,0,6,-0.0019957083735766545,0.4,0.24435605050487064,-0.005299891492704578,0.0033041831191279233
11,6,0,0.000705480852606577,0.3,0.30098054612318664,-0.003763449316192613,0.00446893016879919
12,0,7,-0.009586434925262122,0.65,-0.6299875638680705,0.002246521888833497,-0.01183295681409562
13,7,0,0.005682216508314575,0.25,0.5522572950832784,-0.003457975608647712,0.009140192116962287
14,0,8,-0.03312536394688115,1.0,-1.775320575603273,-0.008421804325813987,-0.024703559621067163
15,8,0,0.011852474184244066,0.3,0.3757894419104593,0.002696804682609044,0.009155669501635022
16,1,2,0.08768458447564065,0.0,5.604697687349425,-0.004820596169161329,0.09250518064480198
17,2,1,0.030040459481783355,0.0,2.0588033684186127,-0.0006598374569349197,0.030700296938718275
18,1,3,-0.004088112981015524,0.3,0.24441350309121043,-0.009088082677270837,0.004999969696255314
19,3,1,-0.01907746457452264,0.75,-0.9178254527768775,-0.0004573717557763146,-0.018620092818746325
20,1,4,0.03661351196343832,0.0,3.687096265266247,-0.002764235316947428,0.03937774728038575
21,4,1,0.013217854454561806,0.15,1.1902832383967743,-0.004312790401686506,0.017530644856248313
22,1,5,0.2022263379379936,0.0,14.09993418056637,0.0012805902336165075,0.2009457477043771
23,5,1,0.10910672103840957,0.0,5.065480188137102,0.005234796011281873,0.10387192502712769
24,1,6,0.07023446526340482,0.0,4.224141700368399,-0.0002866889003030115,0.07052115416370783
25,6,1,0.03515648637581181,0.05,2.5765100091789934,0.0020544506956962083,0.033102035680115605
26,1,7,0.04697832501598187,0.0,3.5812682147675554,-0.009213733964479975,0.05619205898046185
27,7,1,0.022688087979226612,0.0,2.359543626661515,-0.005201426371129458,0.02788951435035607
28,1,8,-0.025266511856334883,0.9,-0.9770554554137294,-0.004387437307731968,-0.020879074548602918
29,8,1,-0.017097515976417288,0.8,-0.8555312306221423,-1.9478276076756452e-05,-0.017078037700340533
30,2,3,-0.007434679537845934,0.45,-0.10229040516959297,-0.005572773898888839,-0.0018619056389570952
31,3,2,0.0013481313355976354,0.25,0.23895336208507834,-0.0024797915129950885,0.003827922848592724
32,2,4,0.017520303533645976,0.15,1.279634474407122,-0.0024960022517468206,0.020016305785392798
33,4,2,0.01729335165439938,0.05,1.8769235960497475,-0.00834461703363083,0.02563796868803021
34,2,5,0.04322895559934725,0.1,1.7508489427003748,0.003483163382606591,0.03974579221674066
35,5,2,0.0012264724118091763,0.45,0.06845485696626954,0.00016623652431033698,0.0010602358874988393
36,2,6,0.048776999253835385,0.0,2.656206973945881,0.0019355020992977146,0.04684149715453767
37,6,2,0.012789275673318556,0.15,0.9606251335831882,-0.0025925911295908268,0.015381866802909382
38,2,7,-0.001826372509747376,0.45,0.21916160490353093,-0.004689341362597821,0.0028629688528504452
39,7,2,0.018199005507709032,0.15,0.9952916486770989,-0.0028343937790823227,0.021033399286791356
40,2,8,-0.002516751988828947,0.35,0.4492699855117416,-0.008435350281317722,0.005918598292488775
41,8,2,0.026886903455251243,0.0,2.7850873807441157,-0.008473688327515272,0.035360591782766515
42,3,4,-0.014137469761128063,0.6,-0.42051335899548875,-0.007079113128393932,-0.007058356632734131
43,4,3,-0.0008939407354637829,0.35,0.2096127335187227,-0.0052979365082233,0.004403995772759517
44,3,5,-0.003960219032908441,0.7,-0.37001566709945255,0.0018372076728572439,-0.005797426705765685
45,5,3,-0.005352744397333797,0.45,0.12322466780076258,-0.007603047553678177,0.0022503031563443797
46,3,6,-0.01717764207633099,0.8,-1.2303463540568444,0.003195106074683962,-0.020372748151014954
47,6,3,-0.016601243915232988,0.8,-0.9448656997959886,-0.001995175752722278,-0.01460606816251071
48,3,7,-0.015646728233700724,0.9,-0.8958030765741497,0.00021897609138410434,-0.01586570432508483
49,7,3,-0.00763657732349321,0.6,-0.08389214590058221,-0.006328741451349184,-0.0013078358721440256
50,3,8,-0.03190806414999914,1.0,-2.3453419595341796,-0.005714422106580064,-0.026193642043419074
51,8,3,0.03942397717079915,0.0,2.6108544247350474,-0.0070880998853751764,0.04651207705617433
52,4,5,0.03206322917480264,0.05,2.341841167439351,-0.0017436812639590959,0.03380691043876174
53,5,4,0.04549360318093454,0.0,2.9428467872603568,0.0016151831836689334,0.043878419997265605
54,4,6,0.05154947442629165,0.0,3.135132407876255,-0.005800895011028473,0.05735036943732012
55,6,4,0.009832958321690288,0.15,1.0905265273196345,-0.006162627634872431,0.015995585956562718
56,4,7,0.029171415505496068,0.05,1.7872175200389746,-0.003670748417469216,0.03284216392296528
57,7,4,0.012747223318322565,0.15,0.901373315083194,-0.00659350919800894,0.019340732516331505
58,4,8,-0.024907672973883965,0.75,-0.7099805872032594,-0.010280124182651739,-0.014627548791232226
59,8,4,0.017215886483905596,0.0,2.3529166770085346,-0.004280354316110934,0.021496240800016532
60,5,6,0.014084831448085033,0.3,0.31435673457495417,0.009877647775623166,0.004207183672461867
61,6,5,-0.011084567308511595,0.9,-0.9633362810929758,0.0029709024565704343,-0.01405546976508203
62,5,7,-0.004803756473608534,0.65,-0.5893556503278731,0.005264435366823972,-0.010068191840432505
63,7,5,0.0056733160728068555,0.45,0.26622800111492484,0.0012404287386084789,0.004432887334198376
64,5,8,0.006973550178244192,0.25,0.6857218564065348,-0.003086392350313649,0.010059942528557842
65,8,5,0.039801283385330954,0.0,3.1245588875555854,-0.004927008334245841,0.0447282917195768
66,6,7,-0.009549874947028858,0.75,-0.8136017494354701,0.002342654610031425,-0.011892529557060282
67,7,6,-0.0009856489416426584,0.65,-0.4280848456240853,0.005636304205616472,-0.00662195314725913
68,6,8,-0.0018667482650394085,0.35,0.20707622373220905,-0.0047430944200574695,0.002876346155018061
69,8,6,0.0609242557601446,0.0,4.162665357806504,-0.0012118612142980822,0.06213611697444268
70,7,8,0.03301312227413922,0.0,2.6628284712042785,-0.006206026604636672,0.03921914887877589
71,8,7,0.050452504829656686,0.0,2.836608083451229,-0.0018582012168183893,0.05231070604647507
