,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,-0.03398418069298348,0.65,-0.8188526184449464,-0.01674894172672896,-0.017235238966254517
1,1,0,0.0023939001897108625,0.15,1.1201458079912159,-0.015517860464001143,0.017911760653712007
2,0,2,-0.005735657683556994,0.2,0.9234398092933573,-0.020333303713439,0.014597646029882005
3,2,0,0.026673291113224806,0.0,2.9414622050758252,-0.016011413631767234,0.042684704744992044
4,0,3,-0.02548329037796382,0.7,-0.6377566811267203,-0.015108771510192631,-0.010374518867771187
5,3,0,-0.017633382784760343,0.35,0.3067662337869567,-0.021200252758207826,0.0035668699734474826
6,0,4,-0.01050727956493036,0.3,0.7408934375189971,-0.02533471654806372,0.014827436983133359
7,4,0,0.03520708254614924,0.05,2.3708767202276326,-0.02368301169894278,0.05889009424509202
8,0,5,-0.03769776031054439,0.95,-1.1381462212945415,-0.012472042490917,-0.025225717819627392
9,5,0,-0.014227986819080662,0.55,-0.19307858077699963,-0.009524830820207875,-0.004703155998872787
10,0,6,-0.017333240298964547,0.45,-0.06561838172528561,-0.016020607383475417,-0.00131263291548913
11,6,0,0.05172831278201606,0.0,2.71329118208531,-0.010674244182583026,0.062402556964599086
12,0,7,-0.025351765262530357,0.7,-0.70773440846632,-0.011259685752094972,-0.014092079510435385
13,7,0,0.0024863149281033614,0.3,0.5817104806460996,-0.006092277324655826,0.008578592252759188
14,1,2,-0.014686218820427754,0.65,-0.3959394208822885,-0.006824481288226947,-0.007861737532200808
15,2,1,-0.013362089764387797,0.65,-0.49119801409100666,-0.0045105048165894335,-0.008851584947798363
16,1,3,-0.026433190792898742,0.7,-0.7272641420061292,-0.014965883699063797,-0.011467307093834945
17,3,1,0.0025283964451752183,0.2,0.6744076527460563,-0.008812768480978584,0.011341164926153802
18,1,4,0.014691964570163751,0.25,0.8149752678004467,0.0012924508857101058,0.013399513684453645
19,4,1,0.01716672810253339,0.05,1.8099055001719226,-0.012369225716266996,0.029535953818800385
20,1,5,-0.03039324282001621,0.8,-0.8778936749446488,-0.011156583221858774,-0.019236659598157436
21,5,1,-0.02034757541809107,0.65,-0.5314143676028359,-0.011090039369377714,-0.009257536048713355
22,1,6,-0.008747989417731361,0.4,0.06362536236001504,-0.009436947289836817,0.000688957872105456
23,6,1,-0.0008341178537847327,0.15,0.8051604890619829,-0.01399393332414709,0.013159815470362357
24,1,7,0.009006730165229015,0.35,0.06556533315354558,0.007231778746764439,0.0017749514184645767
25,7,1,0.020468982381280476,0.1,1.6574186426241186,-0.004905163665073098,0.025374146046353574
26,2,3,-0.01789931071066153,0.75,-0.4890833808409276,-0.010142552643800862,-0.007756758066860669
27,3,2,-0.029905524777862347,0.85,-1.1381711911982721,-0.013917296311410499,-0.01598822846645185
28,2,4,0.004261890541310098,0.15,1.2093218144921867,-0.01627991975383325,0.020541810295143348
29,4,2,0.016195342172034444,0.05,1.6167439243270683,-0.013966274666612044,0.030161616838646488
30,2,5,0.002266923845740454,0.1,1.289084513306378,-0.018783729176198593,0.021050653021939047
31,5,2,-0.023484111829071175,0.65,-0.5316607912382096,-0.014223661771955044,-0.009260450057116131
32,2,6,-0.01687034656166908,0.55,-0.20648629538911628,-0.013282610003575357,-0.0035877365580937234
33,6,2,-0.01583305420936476,0.35,0.3907962392493932,-0.02099159403216295,0.005158539822798191
34,2,7,0.057052096083295645,0.0,5.029103651252366,-0.005289213978808616,0.06234131006210426
35,7,2,0.012883054526358073,0.15,1.4594505827175333,-0.011164629180145002,0.024047683706503075
36,3,4,0.013371030792675764,0.05,1.6754184445701967,-0.019429922695045464,0.03280095348772123
37,4,3,-0.0148675450998903,0.45,-0.12163849874408243,-0.01219982409298248,-0.0026677210069078194
38,3,5,-0.027600596308641645,0.75,-0.6953096412932092,-0.018090289287632056,-0.009510307021009589
39,5,3,-0.03392671915994239,0.95,-1.496371177869681,-0.010158074981233467,-0.02376864417870892
40,3,6,0.011524464223740871,0.1,1.5077151169162701,-0.009900423803273873,0.021424888027014744
41,6,3,-0.004236977855851087,0.35,0.26676552276320065,-0.007919048809426333,0.0036820709535752456
42,3,7,0.05157281820743709,0.0,3.9365958816046827,-0.0020993184239303632,0.053672136631367454
43,7,3,0.006626039759951574,0.1,1.3750254235239705,-0.008831274733696982,0.015457314493648556
44,4,5,-0.03422744618503826,0.85,-1.060649233697708,-0.00976267741297927,-0.024464768772058988
45,5,4,-0.014092508503468881,0.4,0.11509404274959392,-0.01613726892276344,0.002044760419294557
46,4,6,0.004580327778808346,0.2,1.071506920427599,-0.012362367403971763,0.01694269518278011
47,6,4,0.030629565379021617,0.0,3.3163118241175513,-0.017544284225908702,0.04817384960493032
48,4,7,-0.0059958652692859715,0.45,0.06052173633976175,-0.007001183304354374,0.0010053180350684029
49,7,4,-0.023049548106623963,0.95,-1.5751970985385355,-0.0028784673795761327,-0.02017108072704783
50,5,6,-0.004740412807376693,0.3,0.2685824895113879,-0.011510028624366186,0.006769615816989493
51,6,5,0.007074878583779753,0.15,1.3443628812212582,-0.015621738210155422,0.022696616793935177
52,5,7,-0.0033526668645942337,0.45,-0.038018065731323054,-0.0027033818893750896,-0.0006492849752191441
53,7,5,-0.021449777231719036,0.85,-1.0404005031592356,-0.0028010787017372476,-0.01864869852998179
54,6,7,0.029290892792938727,0.0,2.094076410414713,-0.002039954127912802,0.03133084692085153
55,7,6,0.005144755403533097,0.15,1.303992343502461,-0.011974458868751814,0.01711921427228491
