,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,-0.009709475975102855,0.65,-0.4299320225008477,-0.002340212973264655,-0.0073692630018382
1,1,0,-0.016658956763139887,0.45,0.012299533294003517,-0.016850174063182854,0.00019121730004296664
2,0,2,-0.011275215583483433,0.6,-0.3639892417772977,-0.00608096605215831,-0.005194249531325123
3,2,0,0.013588337739283585,0.1,1.276518161010112,-0.0017311380337792447,0.01531947577306283
4,0,3,-0.0055811228628170895,0.5,0.23548651540004692,-0.008697835012916433,0.0031167121500993433
5,3,0,0.011697618670550636,0.05,1.036379322386225,-0.00634125766311604,0.018038876333666676
6,0,4,-0.002881670146984039,0.3,0.41501494980625736,-0.00781758828414163,0.004935918137157592
7,4,0,-0.00013698032153586226,0.35,0.10350919397057226,-0.001881840629410103,0.0017448603078742408
8,0,5,0.009272098372707038,0.15,0.9767332840886888,-0.005347862091767031,0.014619960464474068
9,5,0,-0.013415117900450912,0.55,-0.19891923601979605,-0.010111956620919127,-0.0033031612795317855
10,0,6,0.043447825220551906,0.0,2.914289756984031,-0.008449308255492727,0.05189713347604463
11,6,0,-0.0048335258291971606,0.5,-0.11577147613309276,-0.0029052910320615855,-0.001928234797135575
12,1,2,-0.03816748031204087,0.95,-1.8530928663482014,-0.011405348592087926,-0.026762131719952943
13,2,1,0.002155530864706101,0.4,0.10952997711246176,0.000712070940528009,0.0014434599241780921
14,1,3,0.001579943938399886,0.15,0.6464868903714996,-0.011817486347805817,0.013397430286205703
15,3,1,-0.022706535072124723,0.85,-1.2057811589754615,-0.005079530732105653,-0.01762700434001907
16,1,4,-0.031423301191444875,0.9,-1.0447553544822854,-0.010216148710128969,-0.021207152481315904
17,4,1,-0.016470308356541175,0.95,-1.290608127845702,0.0016239507519939078,-0.01809425910853508
18,1,5,-0.0043760832098036495,0.3,0.5730680297778161,-0.013949931593793697,0.009573848383990047
19,5,1,-0.022833477431512428,0.9,-1.3906450617270574,-0.0013910117829817991,-0.02144246564853063
20,1,6,0.015659343070297815,0.15,1.1590633484142947,-0.01043433216792189,0.026093675238219705
21,6,1,-0.019461061275428015,0.95,-1.4201947757482656,0.0008506612335239305,-0.020311722508951947
22,2,3,0.0352346480120751,0.05,2.018048512813077,0.000266362518528962,0.034968285493546136
23,3,2,-0.005597591595243312,0.3,0.15071620632315516,-0.008284259202572874,0.002686667607329562
24,2,4,-0.002390455053411511,0.5,0.0456025081341882,-0.002950235801484724,0.0005597807480732129
25,4,2,-0.0069985022062124536,0.7,-0.5531495063020054,0.001747665092505879,-0.008746167298718332
26,2,5,0.009152783537234033,0.2,0.8228305514755924,-0.003907998443103744,0.013060781980337777
27,5,2,0.008434899161207543,0.1,1.0180821548622287,-0.0028152051067447336,0.011250104267952277
28,2,6,0.05373730467568727,0.0,4.1148316471882005,-0.005487139281407228,0.059224443957094496
29,6,2,0.004749995284293096,0.35,0.30191290526802506,-0.0009125181159612028,0.0056625134002542985
30,3,4,-0.009367834587062251,0.65,-0.41421123865069903,-0.0035307610987416194,-0.005837073488320632
31,4,3,-0.011401584325442471,0.7,-0.31438891384210826,-0.007244946365189975,-0.004156637960252496
32,3,5,0.0053687961003370255,0.2,1.0121269465896148,-0.006044621262912386,0.011413417363249412
33,5,3,0.04281622108856009,0.0,3.5240371215365554,-0.010561821189747179,0.05337804227830727
34,3,6,0.008985765540339585,0.3,0.7279261556221631,-0.006255705456428085,0.01524147099676767
35,6,3,0.013718668327592276,0.15,0.9213976140028436,-0.0035711550271527726,0.01728982335474505
36,4,5,-0.019932194385067437,0.8,-0.9044306703658103,-0.00507425703963218,-0.014857937345435257
37,5,4,0.013223387842912881,0.35,0.5683100276327627,-0.0002503151400526038,0.013473702982965486
38,4,6,0.0036820805505630716,0.35,0.46043186818190185,-0.003559796758113931,0.007241877308677003
39,6,4,-0.003257649560042264,0.3,0.30751007737986014,-0.007505601635110559,0.0042479520750682955
40,5,6,0.049194794209451054,0.0,3.375152343501078,-0.0056658502098771765,0.05486064441932823
41,6,5,-0.032280867004798264,0.95,-1.7017135121149383,-0.006961771630170932,-0.025319095374627332
