,exog,endog,TE_XY,p_value_XY,z_score_XY,Ave_TE_XY,ETE_XY
0,0,1,-0.002812382675069891,0.25,0.23698839867800267,-0.008460486918288202,0.005648104243218311
1,1,0,0.026305796472137377,0.05,1.1731437983411057,-0.011825712216927875,0.03813150868906525
2,0,2,-0.0141442008111623,0.4,0.14662518827848617,-0.016458288090545503,0.0023140872793832035
3,2,0,-0.019104488399443564,0.6,-0.4718708838383635,-0.012127899777804263,-0.006976588621639301
4,0,3,-0.021696565405420642,0.8,-0.7320306366811606,-0.007489412680614293,-0.01420715272480635
5,3,0,0.006037757361788909,0.05,1.9417919852065484,-0.02073919203818051,0.02677694939996942
6,0,4,-0.024382716124112136,0.85,-1.0599857724490163,-0.004637114561377276,-0.01974560156273486
7,4,0,0.0073073241035506165,0.15,1.0251565747515416,-0.009645660227368324,0.016952984330918942
8,1,2,-0.005969075021995174,0.55,-0.16772648422365488,-0.003109572316188225,-0.002859502705806949
9,2,1,0.009090389200747673,0.05,1.5461276814821754,-0.013294179114876736,0.02238456831562441
10,1,3,-0.014156727369307731,0.85,-0.9361735273857499,-0.0008049432639666953,-0.013351784105341036
11,3,1,0.035418573326064795,0.0,2.4504573021566474,-0.0003044529247947514,0.035723026250859546
12,1,4,-0.0064602845343149085,0.65,-0.4742954678866187,-0.00017260548782702668,-0.006287679046487882
13,4,1,0.006983912944353854,0.3,0.4279067091523832,0.0002409631149384861,0.006742949829415368
14,2,3,-0.005933401724628418,0.6,-0.16713070506191263,-0.0025369656376032835,-0.003396436087025134
15,3,2,0.03420035936146082,0.0,2.7251420952588528,-0.008494888580369397,0.04269524794183022
16,2,4,-0.010472129026119603,0.75,-0.5571398283931056,0.0003611019985293229,-0.010833231024648926
17,4,2,0.016843363898638053,0.15,0.9980440645461389,-0.00497451844882566,0.021817882347463714
18,3,4,0.03215765506675794,0.05,1.8732963890540832,-0.0015908325843092986,0.033748487651067235
19,4,3,0.0018533644466476318,0.45,0.02319622215787677,0.0015227027524234104,0.0003306616942242214
