,exog,endog,Correlation,p_value_XY
0,005930,000660,0.7357248115376336,1.482634896446068e-22
1,005930,035420,0.11998676211376416,0.18258551094192044
2,005930,207940,0.22621086269598556,0.011190995448421755
3,005930,005380,0.23062317525144505,0.009666950248249666
4,005930,012330,0.3151780613025338,0.00034347557405989927
5,005930,068270,0.29561008970741354,0.0008170793569943475
6,005930,051910,0.28495871852261284,0.0012775284076360551
7,005930,005490,0.41576909734453504,1.422143319123929e-06
8,005930,028260,0.3878260642703185,7.87158160180112e-06
9,005930,055550,0.28622189778157325,0.0012126601996891597
10,005930,051900,0.1259200304952347,0.16173460040385398
11,005930,105560,0.2521402345056711,0.004558603136136829
12,005930,017670,0.06841575304793865,0.44838170421340806
13,005930,015760,0.017497700963196722,0.84642668501814
14,005930,034730,0.10791474334962163,0.23095431942371158
15,005930,000270,0.03137011160203253,0.7283731018455377
16,005930,006400,0.259662025444965,0.0034525856742801237
17,005930,018260,0.3375143012563041,0.00011850670045526808
18,005930,032830,0.3110762063536139,0.00041395417887529426
19,005930,096770,0.33754995377533736,0.00011829778174706061
20,005930,035720,0.17315958676437426,0.053464751943718546
21,005930,033780,0.04774238279877302,0.5970030083201799
22,005930,003550,0.33766018910516854,0.00011765398625882956
23,005930,090430,0.16348763332737054,0.06849113974048274
24,005930,036570,0.2014993232572953,0.024236238372988758
25,005930,066570,0.28475645632172625,0.0012882042231566737
26,005930,000810,0.17356026310699707,0.05290622919923022
27,005930,086790,0.2620185482767724,0.0031595078492811434
28,005930,010950,0.2637167981583722,0.002962395185919252
29,005930,009150,0.5109309793105395,1.143435583657705e-09
30,005930,009540,0.23319365019430174,0.00886602333325238
31,005930,316140,0.3183677389508285,0.0002965233290415529
32,005930,010130,0.17661687681169858,0.048802080032806644
33,005930,251270,0.23879293808443888,0.0073210045200246526
34,005930,011170,0.28690907832191326,0.0011786471688341295
35,005930,030200,0.14805845957585068,0.09939190933386707
36,005930,002790,0.11516086921951141,0.20094563845119984
37,005930,024110,0.2739977725704659,0.001988061536593452
38,005930,021240,-0.07955754118356606,0.37780743215400947
39,005930,035250,0.0920343001316022,0.30734647678515525
40,005930,032640,0.1037569346015964,0.24952880909783726
41,005930,034220,0.3716430107415456,1.9792377594839425e-05
42,005930,018880,0.0912247929827969,0.31163884175824763
43,005930,267250,0.1990286040448088,0.026070267852115952
44,005930,086280,0.20739721000418432,0.020299266905190787
45,005930,006800,0.4292599567805081,5.881047854373167e-07
46,005930,078930,0.43629120197937105,3.655144771643314e-07
47,005930,010140,0.2900775533284615,0.001032800992129749
48,005930,000720,0.33976823560809605,0.00010595331147105387
49,005930,029780,0.2401540377964405,0.006983563012044862
50,005930,271560,0.2329076684921481,0.008952138363020437
51,005930,004020,0.43261426966913286,4.693522338392031e-07
52,005930,161390,0.2594335113986878,0.003482266838955828
53,005930,071050,0.39297334595677663,5.810167364022893e-06
54,005930,004990,0.28693253917346806,0.001177501461533795
55,005930,028050,0.11183249591833597,0.214360856379393
56,005930,023530,0.2728471405102472,0.00208039712569311
57,005930,097950,0.28906105788933456,0.0010776866140617158
58,005930,008770,0.16751818378554806,0.06185797642584819
59,005930,000120,0.16165700143554204,0.07168892160529947
60,005930,005830,0.15453898782991501,0.08528822234513474
61,005930,139480,0.12477005279842002,0.1656305296666307
62,005930,012750,0.07295278925323277,0.4187907539889212
63,005930,005940,0.4226099379900535,9.13198398068624e-07
64,005930,016360,0.4408747118895243,2.665215100353834e-07
65,005930,241560,0.12769146360879352,0.15586759412294868
66,005930,128940,0.024179656461147406,0.7889610218470738
67,005930,036460,0.27285069183593774,0.002080106260370719
68,005930,047810,0.1749363093593132,0.051024641627743096
69,005930,011070,0.27078176675035454,0.0022559369947976905
70,005930,081660,0.1568566054486299,0.08065077642345209
71,005930,000210,0.33239094822815174,0.00015237066926041193
72,005930,009830,0.3610117530368282,3.533258746297904e-05
73,005930,007070,-0.05125628061832698,0.5702530730917936
74,005930,000100,0.21680317040248354,0.01515975464429417
75,005930,282330,0.1580467563952583,0.07834918392871368
76,005930,042660,0.2924810546221392,0.000933384391149037
77,005930,004170,0.19036826987436312,0.03346278495517035
78,005930,003410,0.20815763299220547,0.019834178695436785
79,005930,001040,0.3262965784121943,0.00020430707684987933
80,005930,030000,0.09066015317582538,0.3146558121627885
81,005930,003490,0.4143484479586742,1.5572788851156556e-06
82,005930,008930,0.042274254980775895,0.6397119350501338
83,005930,002380,0.35787022059805945,4.176975457027043e-05
84,005930,006360,0.23861400347957948,0.00736642352058219
85,005930,138930,0.330055903578229,0.00017061695752816888
86,005930,028670,0.30634495040777876,0.0005116946042039135
87,005930,001450,0.09460288408923362,0.29398385461183685
88,005930,047050,0.20769285267701554,0.02011734183452472
89,005930,011780,0.4685199995394852,3.583805077604078e-08
90,005930,008560,0.18899349096656864,0.03478558721437485
91,005930,000080,-0.07154442758319651,0.4278525100647783
92,005930,007310,0.15989665432201222,0.07487684704374721
93,005930,088350,0.283517446148428,0.001355396183593714
94,005930,069960,0.1807030903690267,0.04373114052141646
95,005930,020150,0.13815167752696014,0.12442987132268782
96,005930,009420,0.07899263629950856,0.38121417139619496
97,005930,047040,0.30071238464905387,0.0006555760996997418
98,005930,017800,0.2646904817952165,0.0028544475569124757
99,005930,011790,0.10342496495554682,0.2510550648508994
100,005930,000880,0.34003704127656065,0.00010454186013827464
101,005930,051600,0.16979877349078445,0.058343627321718036
102,005930,012450,0.15953208471938812,0.07555115533574916
103,005930,010620,0.22025395314498136,0.013580808459035285
104,005930,004800,-0.06680629787023809,0.4591538464756438
105,005930,010120,0.28067360319243956,0.0015218563854317386
106,005930,204320,0.08018054941915273,0.37407185355922906
107,005930,069620,0.14939457524161107,0.09634297049817309
108,005930,026960,0.17646260890859444,0.04900269577008117
109,005930,001740,0.08496090140033555,0.34616522480375966
110,005930,006260,0.313625714735832,0.0003687298717495601
111,005930,006280,0.15932410243253292,0.07593802727500672
112,005930,111770,0.14552820881797812,0.1053736885319028
113,005930,010060,0.3586013039510767,4.018042214676051e-05
114,005930,031430,0.0840041334163602,0.3516431070116536
115,005930,009240,0.24216153146350639,0.006511041552741587
116,005930,004370,0.1901083484074001,0.03370956909482835
117,005930,214320,0.13448950521922554,0.13482714400638698
118,005930,120110,0.289283405375376,0.0010677187842316532
119,005930,011210,0.271509921881898,0.0021925757945322577
120,005930,000240,0.16555816524756334,0.06501489403450895
121,005930,114090,0.14291190807476237,0.11185191868476654
122,005930,064350,0.2509614754266304,0.004758088526953586
123,005930,000990,0.42682530097930715,6.916662249872914e-07
124,005930,000150,0.21474024324532642,0.016178018737494044
125,005930,000670,0.24250482121328712,0.006433146130164252
126,005930,001800,0.19282187949622784,0.031207499131322262
127,005930,003240,-0.010952805634670895,0.9035092688843518
128,005930,003520,0.1943290477992294,0.029887072782778735
129,005930,004000,0.3565277292306349,4.484274121349904e-05
130,005930,294870,0.24697640070432075,0.00549155074450457
131,005930,005440,0.05030468725476667,0.5774412487676152
132,005930,014680,0.234252756465351,0.008553436344276083
133,005930,034020,0.2026594717026362,0.02341389661345652
134,005930,042670,0.3204323919047242,0.00026937609745281637
135,005930,073240,0.2500674537710638,0.004914552899933127
136,005930,161890,0.14547227646092292,0.10550903731855688
137,005930,005300,0.09840690876508618,0.27491134065753003
138,005930,005250,0.15312272011153394,0.08822535408963456
139,005930,010780,0.31086857922132916,0.0004178537826953429
140,005930,185750,0.21517691039830858,0.0159576590187228
141,005930,170900,0.14612015639083092,0.10394958234545063
142,005930,057050,0.07779920756498393,0.3884722951631638
143,005930,002350,0.27558790622396145,0.001866569294356764
144,005930,003000,0.3075876446533812,0.0004841491032840855
145,005930,192820,0.1136741994993218,0.20686101592342696
146,005930,049770,0.12129380888324541,0.17783119431786498
147,005930,069260,0.01818673507221466,0.840457928626578
148,005930,005850,0.20201822695772573,0.023865419185039646
149,005930,001680,0.2836662840621457,0.0013471592493342923
150,005930,285130,0.1590489514941582,0.0764522922840627
151,005930,005610,0.2604106280057681,0.003356937665694752
152,005930,006650,0.3233856098088983,0.0002345267813576214
153,005930,008060,0.3023347549622362,0.0006107265092726316
154,005930,014820,0.26733975803827315,0.0025784572387271025
155,005930,018250,0.2177834778884225,0.014695734445991844
156,005930,020000,0.18302478033706074,0.041051175103679616
157,005930,052690,0.23745068392596091,0.007667844990268027
158,005930,071840,0.24008145325618976,0.007001203565774828
159,005930,079160,0.2616746138556776,0.0032008369322399596
160,005930,079550,0.2769222437082962,0.0017698628999271756
161,005930,093370,0.045531854810889935,0.6141144845692958
162,005930,105630,0.16056813739852882,0.07364758218748312
163,005930,115390,0.08295042595006366,0.3577383881015165
164,005930,192400,0.006342434214057516,0.9440353642452652
165,005930,003850,0.16302226495546657,0.06929286503024351
166,005930,000070,0.2543325087313261,0.004207396939934897
167,005930,000640,0.13877246134662397,0.1227303523039629
168,005930,001060,0.20053308617992657,0.024939887054165756
169,005930,103140,0.5228073098875655,3.99298269286089e-10
170,005930,012630,0.2545545217456823,0.00417321829959053
171,005930,064960,0.15596355002972873,0.08241319288768505
172,005930,001120,0.3539742771189067,5.1280460147845795e-05
173,005930,001230,0.3354726768033864,0.00013106006220157813
174,005930,001430,0.21389893993148285,0.01661003013010536
175,005930,002270,0.09281222632402335,0.30325817253056314
176,005930,004490,0.10949641806239566,0.22414986372240567
177,005930,005180,0.22383834833918856,0.012094578514324113
178,005930,006120,0.22835673169167153,0.010425301734332235
179,005930,145990,0.043845986206655696,0.627306252249893
180,005930,006840,0.2255149585748782,0.011449686901525064
181,005930,019680,-0.021178899960038328,0.8146474804913085
182,005930,027410,0.38564469374141747,8.938901529978225e-06
183,005930,060980,0.147405574143619,0.10090915896272083
184,005930,093050,0.07473362137446476,0.40749366345971677
185,005930,108670,0.1352570348219764,0.1325948774760376
186,005930,006390,0.2628197277310347,0.003065090749883533
187,005930,001520,0.19644052321210995,0.028117210098392027
188,005930,002240,0.25045036882026533,0.004846984032713727
189,005930,002960,0.14252938032168838,0.11282455594123017
190,005930,096760,0.19792562641130718,0.026926517794126886
191,005930,014830,0.22064854974965092,0.013409740024736811
192,005930,025540,0.07605260199685901,0.39924332456697254
193,005930,025860,0.29048915681327653,0.0010151168836805158
194,005930,007570,0.33514407810968416,0.00013319255275934407
195,005930,003620,0.24669103136082146,0.005547750274930035
196,005930,298040,0.07665522072052885,0.3955071774671737
197,005930,079430,0.2438659157110538,0.006132390737562062
198,005930,003920,-0.04167873339356662,0.6444387550232522
199,005930,091990,0.2807365887447209,0.0015179767021976096
200,005930,028300,0.007695992229468833,0.9321177801210813
201,005930,035760,0.17080700460428172,0.05684305789691096
202,005930,263750,0.14483332489640524,0.10706489980485256
203,005930,253450,0.043258603398417826,0.6319305426539583
204,005930,032500,-0.011763629120951434,0.896404582568408
205,005930,084990,0.16428604171078806,0.06713321652232326
206,005930,036490,0.31813213920170613,0.00029977700734008984
207,005930,034230,0.2570832720629417,0.0038011114695573165
208,005930,240810,0.5272947988857587,2.654694268670638e-10
209,005930,086900,0.15637813680560964,0.08159122128193416
210,005930,140410,0.16070227014602412,0.07340399331136103
211,005930,145020,0.24531085106824996,0.005826857038909981
212,005930,056190,0.3937709458661188,5.5405844713299744e-06
213,005930,082270,0.1816563133041012,0.042613666461946996
214,005930,095700,0.24916405132403416,0.005077312428725445
215,005930,036830,0.22623382753047772,0.011182546735736076
216,005930,098460,0.3907641034833126,6.62308760535544e-06
217,005930,068760,0.18766488152068747,0.03610560791776243
218,005930,078340,0.32176661540728874,0.0002530769921096445
219,005930,067630,-0.03359945691629869,0.7099044029807502
220,005930,039030,0.32861611586816564,0.00018285839271687317
221,005930,298380,0.214457030729256,0.016322347156199395
222,005930,247540,0.25114728276079246,0.004726134546801644
223,005930,178920,0.10179535150206334,0.25864059525100486
224,005930,215600,0.1550411340535677,0.08426579376071527
225,005930,041960,0.1664464717627514,0.06356824046590956
226,005930,196170,0.18206882804428587,0.04213751882682154
227,005930,028150,0.40877777088186,2.214226261208258e-06
228,005930,058470,0.3607420011734874,3.584649033168157e-05
229,005930,046890,0.33036796241797983,0.00016806617466107868
230,005930,218410,0.21195493598015974,0.017646731390813315
231,005930,025980,0.20733448056670073,0.0203380495372079
232,005930,041510,0.1917490956756661,0.03217720309016782
233,005930,214150,0.058840465054390126,0.5145221677886319
234,005930,035900,0.308473977262652,0.000465344477650601
235,005930,005290,0.09983765235938558,0.26795885768933525
236,005930,030190,0.11339894115338604,0.2079698119476996
237,005930,000250,0.24325159310713745,0.006266550875437877
238,005930,053800,0.1633607791955215,0.06870893061972026
239,005930,096530,0.24931418622197538,0.005049934651976945
240,005930,200130,0.19586423352872928,0.028591177072176736
241,005930,022100,0.4259933753753002,7.308710387974764e-07
242,005930,003380,0.28026517900171144,0.0015472335290799076
243,005930,115450,0.3355204531520043,0.00013075266968694613
244,005930,086450,0.19843456043646554,0.026528493852310663
245,005930,078130,0.1533068200471974,0.08783906392919621
246,005930,067160,0.19433006723613555,0.029886195968201797
247,005930,064760,0.4494989096638924,1.4524933097372934e-07
248,005930,091700,0.32471451373036864,0.00022025082267138237
249,005930,090460,0.4581571025443017,7.763215475416457e-08
250,005930,039200,0.25696052122721014,0.0038184625098477564
251,005930,267980,0.19005042349271106,0.0337647752696924
252,005930,097520,0.3004510551757025,0.0006630770254519693
253,005930,039840,0.379941545318251,1.2411194835246524e-05
254,005930,278280,0.1401937272721135,0.11890683876112032
255,005930,108320,0.47486718902850567,2.2037977847200065e-08
256,005930,213420,0.31347078096657494,0.0003713423191996923
257,005930,058820,0.16227884709620752,0.07058938749388036
258,005930,036540,0.24086666333247475,0.0068124531767577825
259,005930,083790,0.16301950692199574,0.06929763909824593
260,005930,048260,0.15879947653245668,0.07692098939277557
261,005930,183490,0.20501504121716316,0.02181757200553778
262,005930,033640,0.2972453521210938,0.0007617297216459931
263,005930,031390,0.2665040525021699,0.0026627969057715097
264,005930,069080,0.2048495109951044,0.021926609668322914
265,005930,078160,0.29067457196370117,0.0010072415212282423
266,005930,237690,0.15921513223325717,0.07614136131437817
267,005930,178320,0.14357836057901355,0.11017297918724138
268,005930,141080,0.19589938766086834,0.02856207129745766
269,005930,066970,0.30781691168128544,0.0004792189453735337
270,005930,033290,0.2392349397705998,0.007209873128412998
271,005930,230360,0.2604618502045446,0.0033504810246937386
