,exog,endog,Correlation,p_value_XY
0,005930,000660,0.35403525678929826,6.31933232191666e-05
1,005930,005380,-0.02453528322250586,0.7885056450270254
2,005930,035420,0.20024967337461877,0.02700046949681221
3,005930,028260,0.06127370283599606,0.5025688605376748
4,005930,015760,0.05416964520071737,0.5534494244127066
5,005930,005490,0.09998550854124352,0.2731858042493909
6,005930,012330,-0.011993436546437787,0.8956860679301728
7,005930,105560,0.21633854405380099,0.016695144789143974
8,005930,055550,0.1762132186446138,0.05219489159970608
9,005930,032830,0.0835820134514612,0.36003807702818763
10,005930,017670,-0.056829757059375,0.534108878128936
11,005930,051910,0.16218407435667692,0.07429762503061864
12,005930,034730,0.1140617983038989,0.21094496579172228
13,005930,207940,0.0840886715831803,0.35712323808956614
14,005930,090430,-0.1644961620610656,0.07020747600338155
15,005930,033780,-0.1783511069035143,0.049360917179839016
16,005930,000270,-0.157427797062637,0.08331594036109438
17,005930,051900,-0.07174405638820133,0.4322812699592173
18,005930,096770,0.16728401387248915,0.06552034395222713
19,005930,018260,0.03160918352862821,0.7296230096832169
20,005930,003550,0.07631764869547164,0.4034376140692296
21,005930,086790,0.2329784924472507,0.00980930427093242
22,005930,000810,-0.14990079943747758,0.09935489316001396
23,005930,066570,0.12108476149208094,0.1839962513132033
24,005930,034220,0.0910845906042824,0.3183854931129368
25,005930,251270,0.12578962607898772,0.47841039924868356
26,005930,000030,0.08139717492957985,0.3727758101248616
27,005930,011170,0.19473826025166657,0.03160002468897654
28,005930,006400,0.09179203894808437,0.31462552775233543
29,005930,002790,-0.18004156207987485,0.04721137194548719
30,005930,010950,0.09935287601292961,0.2762475108653623
31,005930,009540,-0.13431565170210868,0.14021668556792938
32,005930,023530,-0.05143107017722674,0.5737078228978498
33,005930,030200,-0.10600773923015488,0.24518762728423518
34,005930,010130,0.16414396786598373,0.07081847113294758
35,005930,004020,0.008216700882388718,0.9284273595054073
36,005930,161390,-0.13866857698155438,0.12769715568233053
37,005930,036570,-0.012073779154343309,0.8949912658741136
38,005930,024110,-0.0051277193189124305,0.9552981364946492
39,005930,021240,-0.13294040542320196,0.1443598685657402
40,005930,035250,-0.17464134830303793,0.054363175702725065
41,005930,006800,0.21503550886401185,0.01737899258132105
42,005930,009150,0.34599497534614,9.478371388109622e-05
43,005930,032640,0.09716931762450426,0.2869921061726032
44,005930,139480,0.029564935914164345,0.7464950582682782
45,005930,078930,-0.022237076847128483,0.8079139126121462
46,005930,088350,-0.1437286308064604,0.11424346870030547
47,005930,004800,0.06804329389449432,0.45645948993172
48,005930,086280,-0.1165678851228944,0.20102256334085772
49,005930,018880,-0.10210447548885543,0.2630981473119963
50,005930,001040,0.035115487675518954,0.7009867196068877
51,005930,047810,-0.09325232367775002,0.3069559036264638
52,005930,008930,-0.17452171472492672,0.05453119637921373
53,005930,009830,0.05684960101675316,0.5339658776500502
54,005930,000720,-0.08693962911648731,0.3409963573268074
55,005930,010140,-0.052645489384608724,0.5646815053549334
56,005930,005830,-0.17839706300865635,0.04930142627986009
57,005930,267250,-0.1081069945538704,0.5302700377871714
58,005930,027410,-0.07865506147905309,0.38914709848257484
59,005930,001800,-0.2754546466031432,0.0021347894327211387
60,005930,036460,-0.004575037215394477,0.9601120423283932
61,005930,097950,-0.05272542076314698,0.5640897801778549
62,005930,002380,-0.07755465502785606,0.39583650407330023
63,005930,029780,0.06667700969754187,0.46557198407654304
64,005930,009240,-0.16533837041976832,0.06876370084202256
65,005930,000120,-0.059276722387879704,0.5166206930523131
66,005930,128940,-0.08911827810413336,0.32898807493062276
67,005930,005940,0.23913396126380385,0.007984293963645129
68,005930,007070,-0.10868462422445577,0.2334038813646665
69,005930,071050,0.16547858872512305,0.06852568433256077
70,005930,012750,-0.13660023769840698,0.1335344748764135
71,005930,011070,0.14199331704477924,0.1187272960008622
72,005930,003490,0.07036899149531844,0.4411783307076708
73,005930,000880,-0.0700642302739907,0.4431641526031808
74,005930,016360,0.14978067256867683,0.09962930766977281
75,005930,001450,-0.1430828808077782,0.1158963728315846
76,005930,138930,0.12633868800784429,0.16554733617844125
77,005930,012630,-0.05537401861711298,0.5446510875231053
78,005930,047040,-0.029012245269693742,0.7510777191950543
79,005930,008560,0.18848639240205006,0.0376042574399772
80,005930,026960,-0.046082809579655604,0.6142408248643785
81,005930,000210,-0.13216772056095996,0.14672802251060355
82,005930,000100,-0.19242369121518016,0.033720749661321416
83,005930,004990,-0.10296859197834934,0.25905820770223464
84,005930,047050,-0.04872103920240295,0.5940902019724793
85,005930,028670,-0.03488581815617077,0.7028501798525696
86,005930,007310,-0.23926872252877607,0.007947946307848794
87,005930,069960,-0.1553761522055657,0.0874670485427188
88,005930,004170,-0.24025846856560226,0.007685447015784322
89,005930,028050,-0.021335632884072753,0.8155592755813494
90,005930,204320,-0.12281672164569601,0.17775550902689272
91,005930,006260,-0.01732267055151534,0.8497952739575059
92,005930,000150,0.04722962833300572,0.6054449149997086
93,005930,011780,0.016284764969236053,0.858698458452634
94,005930,008770,-0.1521391278539155,0.09434984647169983
95,005930,010620,-0.04220089998740568,0.6444174353898243
96,005930,012450,0.001547495570478126,0.9865030737143887
97,005930,034020,-0.04979937715205439,0.5859407839780576
98,005930,000670,-0.0345963533816065,0.7052013109765617
