,exog,endog,Correlation,p_value_XY
0,005930,000660,0.645089217458356,1.3934746938462198e-15
1,005930,068270,0.03187706928303153,0.7285189962501907
2,005930,005490,0.15437891742930082,0.09089554511005632
3,005930,207940,0.13054793352099237,0.15351159612188667
4,005930,005380,-0.02630618431722423,0.7745610868672361
5,005930,035420,0.31720229273188183,0.0003925959733892052
6,005930,051910,0.25877050905640514,0.004158093460213968
7,005930,105560,0.1533589239273158,0.09307656096573766
8,005930,028260,0.4034487151420818,4.465396581423888e-06
9,005930,051900,0.0460688619882123,0.6158336287143978
10,005930,015760,-0.04015580187206229,0.661889963418
11,005930,055550,0.1361884272322829,0.13636322740441245
12,005930,012330,-0.12639841257732512,0.16712590314421447
13,005930,032830,0.0036511476359820105,0.9682957357381454
14,005930,017670,0.1360115346986634,0.136877854756532
15,005930,090430,0.13729882696438087,0.1331663978491672
16,005930,034730,0.4961023410815629,7.192291566859876e-09
17,005930,096770,0.10562525022783235,0.24889142409495166
18,005930,018260,0.20958942111343065,0.021041389682004117
19,005930,033780,0.1069673344111265,0.24289509294729714
20,005930,006400,0.3494718859570658,8.53309830268184e-05
21,005930,066570,0.10174947194493818,0.26677873768740207
22,005930,086790,0.11347648860822712,0.21523738779830526
23,005930,251270,0.26151041318872537,0.0037632695449381836
24,005930,000270,-0.05175995549972165,0.5728713957277981
25,005930,000810,0.0015359998043611572,0.9866594925404667
26,005930,003550,0.2613219415139349,0.003789310195028242
27,005930,010950,-0.013603587466962677,0.8822693364478424
28,005930,011170,0.09390320324891697,0.30560903024498115
29,005930,009150,0.37118070628662647,2.7729993478143863e-05
30,005930,000030,0.20704882363669974,0.02268806425356778
31,005930,002790,0.09447988506195854,0.30263513033721284
32,005930,024110,0.13920567685438048,0.12781065244689044
33,005930,035720,0.300671744637546,0.0008053576728169249
34,005930,036570,0.14124412773257028,0.1222698444569312
35,005930,010130,0.036631907793866006,0.6899652054569902
36,005930,030200,-0.10743612810041288,0.24082438581583532
37,005930,139480,-0.03958173859735539,0.6664329824542905
38,005930,009540,0.22283751277203448,0.014020304327906772
39,005930,004020,0.0011435080437130745,0.9900681690288591
40,005930,034220,0.18888464946554773,0.03799764210990435
41,005930,004990,-0.04001621570500438,0.6629934974169656
42,005930,021240,-0.08101879636893435,0.3770150909582892
43,005930,000720,0.04608628118928532,0.6157000211599906
44,005930,032640,-0.015586121522786947,0.8652633685329588
45,005930,271560,-0.11338284476907196,0.21561869535830822
46,005930,023530,0.08319488212644661,0.36429125392467737
47,005930,018880,-0.008031864196131316,0.9303258843805412
48,005930,035250,0.04791250036952161,0.6017631329009778
