,exog,endog,Correlation,p_value_XY
0,005930,000660,0.6240407124516232,1.2479501699249704e-14
1,005930,035720,0.34531531874261034,9.166474384740004e-05
2,005930,035420,0.4391177799754439,3.757708060592305e-07
3,005930,051910,0.3993669223655054,4.74279465275555e-06
4,005930,207940,0.29497134212604637,0.0009263148432311354
5,005930,005380,0.6876422006109392,1.5680699420538075e-18
6,005930,006400,0.5039934625638833,2.8039521761297532e-09
7,005930,068270,0.2873757481352761,0.0012691151782752
8,005930,000270,0.46474099314167505,6.124801034504707e-08
9,005930,005490,0.2699401971152416,0.0025321331266842974
10,005930,051900,0.390385928340871,8.050970861891153e-06
11,005930,012330,0.5217892739925154,6.061658549831264e-10
12,005930,066570,0.3467452224439752,8.532226549335161e-05
13,005930,028260,0.57552982457535,3.3249537515641444e-12
14,005930,096770,0.3439464063761358,9.814627858493411e-05
15,005930,017670,0.2948478176824889,0.0009311343441861724
16,005930,105560,0.16912977822634329,0.06147219177920098
17,005930,055550,0.2511022467365972,0.005087271417849677
18,005930,034730,0.33644981059550916,0.00014189021420243475
19,005930,036570,0.38252502805075983,1.263453350027652e-05
20,005930,003550,0.31487075661223474,0.00038950143622432895
21,005930,032830,0.2913405098433116,0.0010779276301278395
22,005930,015760,0.17279460698914362,0.05597629892112946
23,005930,011200,0.1285738141326599,0.1564002645746379
24,005930,090430,0.1853974312936636,0.04007291034425015
25,005930,018260,0.5164327236516474,9.701840378289597e-10
26,005930,086790,0.22776838626512502,0.011287289741944944
27,005930,361610,0.146292125663298,0.4017110547654473
28,005930,009150,0.5812931059079159,1.7963821093790395e-12
29,005930,302440,0.057201799389371824,0.6331700703415964
30,005930,251270,0.25826321852092243,0.003924978269610117
31,005930,352820,0.15650316492793653,0.08387163106908745
32,005930,033780,0.22950539110470397,0.010663730614507129
33,005930,010950,0.24623307841874195,0.006044140769689096
34,005930,003670,0.25515933013794767,0.004395835793415724
35,005930,003490,0.234190345633948,0.009130245337521981
36,005930,034020,0.14985840324203908,0.09804696087505406
37,005930,000810,0.163258558593393,0.07119005549683348
38,005930,326030,0.16635506996856225,0.06592034799482847
39,005930,009540,0.2951922669794758,0.000917751988248938
40,005930,011170,0.26260113989960304,0.003342681747573289
41,005930,018880,0.47911055418915166,2.0711597428591095e-08
42,005930,034220,0.2595660636397697,0.0037411991929001687
43,005930,009830,0.3751425757473795,1.9091157553246085e-05
44,005930,030200,0.11448083619159428,0.20736651908485737
45,005930,316140,0.3169102837520019,0.00035517463360013296
46,005930,010130,0.21013797302930526,0.019655590123628615
47,005930,024110,0.14447978711422793,0.11085209564283556
48,005930,086280,0.36004081265127524,4.307813230771696e-05
49,005930,004020,0.30755207210084623,0.0005394636872891887
50,005930,097950,0.3020284643490432,0.0006860245602958173
51,005930,011780,0.09961131715974339,0.2729947718704522
52,005930,032640,0.2490049323418131,0.005481474518274702
53,005930,161390,0.2877574047351264,0.0012494502061897023
54,005930,000720,0.35728759404314125,4.975140658333091e-05
55,005930,006800,0.5193530522739321,7.515060104124561e-10
56,005930,021240,0.1611605751781997,0.07495050009938321
57,005930,011790,0.30916528321494346,0.0005024503861266674
58,005930,035250,0.2789063557489862,0.0017848931382759457
59,005930,267250,0.17252915228048893,0.05636031458747192
60,005930,071050,0.41793857522606626,1.5103676247930986e-06
61,005930,008930,-0.018564889034402635,0.8385020831883025
62,005930,011070,0.3569100479388372,5.0738538032233174e-05
63,005930,002790,0.2155420566483037,0.016652865331657794
64,005930,271560,0.3231768989813386,0.00026640648078674967
65,005930,241560,0.17445260734212414,0.053626194688445414
66,005930,028670,0.2037852899890249,0.023772231593939572
67,005930,028050,0.11788992594312428,0.19406531251640538
68,005930,000100,0.42699284137142757,8.429709999183516e-07
69,005930,019170,0.22549919234617066,0.012149923366591145
70,005930,078930,0.35134715285110873,6.758048458801807e-05
71,005930,180640,0.19481027988948618,0.03083293468178772
