,exog,endog,Correlation,p_value_XY
0,005930,000660,0.672471643578146,3.0094752088172225e-17
1,005930,005380,0.23278564601900295,0.0101856206133504
2,005930,068270,-0.031213404157403056,0.7339571936277481
3,005930,051910,0.3934763267790152,8.015218522533289e-06
4,005930,012330,0.2403202369449939,0.00792820338539912
5,005930,005490,0.4460158945123619,2.9434931647391974e-07
6,005930,055550,0.3451953724734316,0.00010548097842203846
7,005930,207940,0.08062063017810656,0.37937215869832364
8,005930,017670,-0.18730967897435952,0.03966074125138783
9,005930,051900,0.26055986264997383,0.0038962609876959952
10,005930,105560,0.3136732063643995,0.0004592883432200021
11,005930,035420,0.13557819277852437,0.13814481165311343
12,005930,028260,0.3967710963022706,6.620405087670926e-06
13,005930,000270,0.1333408677622464,0.14482841900395133
14,005930,032830,0.39771690481180877,6.264480806034537e-06
15,005930,018260,0.3467901808644702,9.749776447713201e-05
16,005930,006400,0.4445343874819171,3.2563252922858555e-07
17,005930,034730,0.41746821249875865,1.8992216640650178e-06
18,005930,015760,0.03425171383890703,0.7091726622471225
19,005930,096770,0.32594964768670287,0.0002638891705243146
20,005930,033780,-0.004686196836476454,0.9593148661254963
21,005930,003550,0.4190109293622703,1.7245927790260087e-06
22,005930,000810,0.1460903918174536,0.10984184013918895
23,005930,066570,0.3152067097439879,0.00042912040060575003
24,005930,086790,0.28814775646840235,0.001350691505033419
25,005930,035720,0.09208767353561871,0.3150960993467246
26,005930,036570,0.1396129549126422,0.12668847271328468
27,005930,090430,0.09110422028787962,0.3203140747856812
28,005930,010950,0.24937310075302466,0.005809409712935846
29,005930,316140,0.24276792096883948,0.019042519388442106
30,005930,011170,0.46766971406726116,6.360304211213398e-08
31,005930,251270,0.12145640097304,0.18448513142133582
32,005930,010130,0.19928101345492227,0.02842528920932312
33,005930,009540,0.17764385821063577,0.05125570376542205
34,005930,024110,0.3895484475476692,1.0040308592379949e-05
35,005930,009150,0.5676770992948335,1.1226928818725266e-11
36,005930,030200,-0.1306641576612308,0.15314263482031398
37,005930,035250,0.0994103536620955,0.2779867613269632
38,005930,032640,-0.1750877569520658,0.05475199931639203
39,005930,034220,0.2447564822473743,0.00681695316257871
40,005930,018880,0.15641774292141025,0.08665772381171581
41,005930,000720,0.24927522425296478,0.005829313832852383
42,005930,086280,0.008040208581836315,0.9302536814530469
43,005930,021240,0.18561025228212252,0.04152324245649999
44,005930,004020,0.447129683057954,2.727399798649437e-07
45,005930,006800,0.506178441238921,3.1633605644719888e-09
46,005930,267250,0.24669131169860156,0.006377210908776509
47,005930,010140,0.23230043509441867,0.01034866950313251
48,005930,002790,0.19141006740532657,0.03545330208030269
49,005930,128940,0.06845026755150649,0.4556596324603256
50,005930,078930,0.36058954032854185,4.847359792213413e-05
51,005930,004990,0.25199794885839144,0.005297697029809575
52,005930,081660,0.07279593758554005,0.42748831475563853
53,005930,023530,0.2724693807176709,0.002498906584434621
54,005930,008930,0.13071515917439505,0.152980937505617
55,005930,097950,0.10290690389350957,0.2613479281786126
56,005930,071050,0.4326765569608553,7.185086828859511e-07
57,005930,161390,0.19400937279106006,0.03298594668443071
58,005930,029780,0.08290792979007756,0.36595376051269335
59,005930,005940,0.5027630242508245,4.191412346463638e-09
60,005930,005830,0.10802621706032338,0.23823540012813615
61,005930,139480,0.16922842728448867,0.06351096307586533
62,005930,000210,0.2236843440733737,0.013650842062293769
